t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
33806 6.4162e-02 5.3604e-02 2.8014e+00 1.3676e+01 3.0732e-01 3.4013e-02 -1.0040e-01 -2.2859e+00 1.4589e+02
33855 6.4462e-02 5.3377e-02 2.8022e+00 1.3643e+01 3.1179e-01 -8.2697e-03 -2.5322e-01 -2.2795e+00 1.4606e+02
33904 6.4939e-02 5.3579e-02 2.8023e+00 1.3617e+01 3.1290e-01 -5.9818e-04 6.1570e-02 -2.2771e+00 1.4622e+02
33953 6.5063e-02 5.3208e-02 2.8004e+00 1.3715e+01 3.1806e-01 -2.1988e-02 2.7273e-01 -2.2677e+00 1.4639e+02
34003 6.5099e-02 5.3407e-02 2.7992e+00 1.3679e+01 3.1228e-01 -6.2904e-03 -1.0265e-01 -2.2927e+00 1.4655e+02
34052 6.4282e-02 5.2818e-02 2.8037e+00 1.3640e+01 3.1508e-01 -1.1865e-02 2.5878e-01 -2.2791e+00 1.4671e+02
34101 6.4449e-02 5.2839e-02 2.8056e+00 1.3579e+01 3.1602e-01 -2.0382e-02 1.3201e-01 -2.2924e+00 1.4689e+02
34151 6.5558e-02 5.2925e-02 2.8060e+00 1.3693e+01 3.1858e-01 7.1436e-03 -1.3348e-02 -2.3221e+00 1.4705e+02
34200 6.4802e-02 5.3023e-02 2.8075e+00 1.3647e+01 3.1046e-01 9.5929e-03 1.0360e-01 -2.2963e+00 1.4721e+02
34250 6.5215e-02 5.2639e-02 2.8072e+00 1.3769e+01 3.1880e-01 3.2037e-02 -2.8848e-01 -2.2805e+00 1.4738e+02
34300 6.4950e-02 5.2604e-02 2.8066e+00 1.3645e+01 3.1813e-01 2.2920e-02 1.2942e-01 -2.2910e+00 1.4755e+02
34350 6.5015e-02 5.2528e-02 2.8086e+00 1.3650e+01 3.1790e-01 1.2446e-03 8.6232e-02 -2.2809e+00 1.4772e+02
34400 6.4427e-02 5.2368e-02 2.8072e+00 1.3720e+01 3.1882e-01 -1.0827e-02 8.0748e-02 -2.2851e+00 1.4789e+02
34449 6.5045e-02 5.2607e-02 2.8077e+00 1.3741e+01 3.1575e-01 -7.8088e-03 2.4288e-01 -2.2808e+00 1.4806e+02
34500 6.5080e-02 5.2427e-02 2.8085e+00 1.3776e+01 3.1478e-01 1.2721e-02 -3.4267e-02 -2.2792e+00 1.4823e+02
34550 6.5067e-02 5.2708e-02 2.8091e+00 1.3689e+01 3.1773e-01 -2.5209e-02 -1.9361e-02 -2.3050e+00 1.4840e+02
34600 6.4934e-02 5.2829e-02 2.8098e+00 1.3782e+01 3.1322e-01 -1.7219e-02 7.9163e-02 -2.2838e+00 1.4856e+02
34650 6.5282e-02 5.2919e-02 2.8086e+00 1.3691e+01 3.1826e-01 2.0511e-02 4.7258e-02 -2.2781e+00 1.4873e+02
34700 6.4520e-02 5.2505e-02 2.8100e+00 1.3661e+01 3.1428e-01 1.6692e-02 -2.6253e-02 -2.2948e+00 1.4889e+02
34751 6.4581e-02 5.2831e-02 2.8091e+00 1.3674e+01 3.1452e-01 -1.6162e-02 -4.4074e-02 -2.2916e+00 1.4907e+02
34801 6.4821e-02 5.2709e-02 2.8093e+00 1.3511e+01 3.1124e-01 3.7874e-02 2.6254e-01 -2.3089e+00 1.4923e+02
34852 6.4089e-02 5.2639e-02 2.8086e+00 1.3839e+01 3.1973e-01 -1.1962e-02 3.8021e-01 -2.2776e+00 1.4940e+02
34902 6.4718e-02 5.2341e-02 2.8092e+00 1.3684e+01 3.1153e-01 -2.3905e-02 3.7261e-01 -2.2753e+00 1.4956e+02
34953 6.4625e-02 5.2464e-02 2.8097e+00 1.3564e+01 3.0496e-01 3.0398e-02 2.8515e-02 -2.2933e+00 1.4974e+02
35004 6.3593e-02 5.2382e-02 2.8084e+00 1.3690e+01 3.1075e-01 -4.3172e-02 2.1800e-01 -2.2670e+00 1.4991e+02
35055 6.4249e-02 5.2368e-02 2.8119e+00 1.3622e+01 3.0996e-01 8.6952e-03 2.9239e-01 -2.2816e+00 1.5008e+02
35106 6.4715e-02 5.2374e-02 2.8082e+00 1.3631e+01 3.1675e-01 1.0150e-02 -2.2666e-01 -2.2808e+00 1.5025e+02
35156 6.4860e-02 5.2468e-02 2.8096e+00 1.3544e+01 3.1899e-01 -1.7550e-02 1.7778e-02 -2.2903e+00 1.5042e+02
35208 6.3216e-02 5.2665e-02 2.8093e+00 1.3527e+01 3.1306e-01 -7.7971e-03 -2.7347e-01 -2.2746e+00 1.5059e+02
35259 6.4076e-02 5.2358e-02 2.8106e+00 1.3685e+01 3.1306e-01 1.8419e-02 5.1692e-01 -2.2837e+00 1.5076e+02
35310 6.4594e-02 5.2477e-02 2.8053e+00 1.3659e+01 3.2296e-01 -9.6188e-03 -1.2191e-01 -2.2765e+00 1.5093e+02
35361 6.4501e-02 5.2478e-02 2.8039e+00 1.3470e+01 3.1241e-01 -2.3636e-03 3.2542e-01 -2.2863e+00 1.5110e+02
35412 6.3451e-02 5.2082e-02 2.8055e+00 1.3501e+01 3.0780e-01 2.4486e-03 -3.4533e-01 -2.2758e+00 1.5128e+02
35464 6.4462e-02 5.2172e-02 2.8064e+00 1.3494e+01 3.1668e-01 4.4859e-03 -1.9884e-01 -2.2705e+00 1.5145e+02
35515 6.3047e-02 5.1801e-02 2.8081e+00 1.3473e+01 3.1438e-01 2.2658e-02 1.3788e-01 -2.2753e+00 1.5162e+02
35567 6.2886e-02 5.1911e-02 2.8063e+00 1.3353e+01 3.1536e-01 1.5604e-02 1.0303e-01 -2.3028e+00 1.5179e+02
35619 6.3215e-02 5.1909e-02 2.8055e+00 1.3533e+01 3.1190e-01 -8.6412e-03 9.1237e-03 -2.2936e+00 1.5196e+02
35670 6.3324e-02 5.1956e-02 2.8051e+00 1.3492e+01 3.1247e-01 2.2270e-02 -5.8103e-04 -2.2867e+00 1.5213e+02
35722 6.3769e-02 5.2134e-02 2.8072e+00 1.3547e+01 3.1383e-01 1.6476e-02 5.2806e-02 -2.2998e+00 1.5231e+02
35774 6.4145e-02 5.2225e-02 2.8075e+00 1.3597e+01 3.0488e-01 -2.1475e-02 -2.2588e-02 -2.2680e+00 1.5248e+02
35826 6.3705e-02 5.2024e-02 2.8114e+00 1.3575e+01 3.1828e-01 -2.6936e-02 1.5809e-01 -2.2861e+00 1.5265e+02
35878 6.3676e-02 5.2264e-02 2.8127e+00 1.3655e+01 3.1955e-01 -1.6705e-02 -2.7907e-01 -2.2781e+00 1.5283e+02
35930 6.3517e-02 5.2184e-02 2.8110e+00 1.3568e+01 3.1673e-01 -3.1337e-02 2.8682e-01 -2.2931e+00 1.5300e+02
35982 6.4733e-02 5.2142e-02 2.8099e+00 1.3486e+01 3.1700e-01 2.8672e-03 -3.6048e-02 -2.2727e+00 1.5317e+02
36035 6.3988e-02 5.1925e-02 2.8077e+00 1.3514e+01 3.2185e-01 8.6136e-03 -6.8589e-02 -2.2849e+00 1.5335e+02
36087 6.3650e-02 5.2078e-02 2.8103e+00 1.3721e+01 3.1383e-01 -1.9607e-02 4.4718e-02 -2.2728e+00 1.5352e+02
36139 6.3575e-02 5.2128e-02 2.8097e+00 1.3777e+01 3.1303e-01 1.0265e-02 5.9579e-03 -2.2504e+00 1.5370e+02
36192 6.3552e-02 5.1990e-02 2.8061e+00 1.3649e+01 3.1643e-01 -1.9401e-02 2.3868e-01 -2.2758e+00 1.5388e+02
36244 6.2630e-02 5.1842e-02 2.8053e+00 1.3620e+01 3.2087e-01 -4.7993e-02 -9.9282e-02 -2.2814e+00 1.5404e+02
36297 6.3898e-02 5.2513e-02 2.8062e+00 1.3580e+01 3.2954e-01 -3.1465e-04 -3.7935e-02 -2.2878e+00 1.5422e+02
36350 6.2486e-02 5.1720e-02 2.8060e+00 1.3627e+01 3.1795e-01 1.3608e-02 -3.3621e-01 -2.2806e+00 1.5440e+02
36402 6.3001e-02 5.2230e-02 2.8042e+00 1.3597e+01 3.1906e-01 -1.1904e-04 -2.8707e-02 -2.2895e+00 1.5458e+02
36455 6.3056e-02 5.1682e-02 2.8039e+00 1.3682e+01 3.0855e-01 5.2198e-03 3.9698e-02 -2.2888e+00 1.5475e+02
36508 6.2581e-02 5.2048e-02 2.8039e+00 1.3565e+01 3.1779e-01 4.6554e-03 -3.6759e-01 -2.2570e+00 1.5493e+02
36561 6.2488e-02 5.1783e-02 2.8049e+00 1.3699e+01 3.1710e-01 2.2504e-02 1.9963e-01 -2.2954e+00 1.5510e+02
36614 6.2673e-02 5.1611e-02 2.8043e+00 1.3815e+01 3.1014e-01 2.0547e-03 8.0389e-02 -2.2631e+00 1.5528e+02
36667 6.2799e-02 5.1234e-02 2.8044e+00 1.3751e+01 3.1349e-01 2.3903e-03 8.3967e-02 -2.2810e+00 1.5546e+02
36721 6.1858e-02 5.1006e-02 2.8031e+00 1.3652e+01 3.1433e-01 -1.5811e-02 -8.5051e-02 -2.2937e+00 1.5564e+02
36774 6.2175e-02 5.1513e-02 2.8049e+00 1.3416e+01 3.0836e-01 5.8549e-03 1.3244e-01 -2.2851e+00 1.5581e+02
36827 6.2164e-02 5.1095e-02 2.8053e+00 1.3458e+01 3.1455e-01 1.7051e-02 -2.5498e-01 -2.2732e+00 1.5599e+02
36881 6.2074e-02 5.1135e-02 2.8055e+00 1.3428e+01 3.0740e-01 8.5305e-03 1.2106e-01 -2.2813e+00 1.5617e+02
36934 6.1923e-02 5.0990e-02 2.8087e+00 1.3385e+01 3.1572e-01 -1.0918e-02 -5.3997e-02 -2.2986e+00 1.5635e+02
36988 6.3048e-02 5.1432e-02 2.8089e+00 1.3444e+01 3.1751e-01 8.7058e-03 -2.0690e-01 -2.2972e+00 1.5653e+02
37042 6.2696e-02 5.1234e-02 2.8100e+00 1.3453e+01 3.1512e-01 4.7990e-03 1.5635e-01 -2.2717e+00 1.5671e+02
37096 6.2503e-02 5.0845e-02 2.8137e+00 1.3448e+01 3.1547e-01 5.1585e-04 6.0652e-01 -2.3134e+00 1.5689e+02
37149 6.2158e-02 5.1173e-02 2.8143e+00 1.3613e+01 3.1677e-01 -6.5066e-03 1.0473e-01 -2.2480e+00 1.5707e+02
37203 6.2355e-02 5.0784e-02 2.8116e+00 1.3666e+01 3.1225e-01 1.7255e-02 -4.9397e-03 -2.2940e+00 1.5726e+02
37257 6.1501e-02 5.0930e-02 2.8100e+00 1.3556e+01 3.0993e-01 1.6473e-02 -9.9625e-02 -2.2598e+00 1.5743e+02
37312 6.2121e-02 5.0693e-02 2.8098e+00 1.3557e+01 3.1335e-01 -4.0826e-02 3.1969e-01 -2.2682e+00 1.5762e+02
37366 6.2126e-02 5.0696e-02 2.8086e+00 1.3470e+01 3.0498e-01 -2.7781e-02 -8.9987e-03 -2.2730e+00 1.5781e+02
37420 6.1369e-02 5.0736e-02 2.8077e+00 1.3661e+01 3.1458e-01 -2.8910e-02 -1.9213e-01 -2.2711e+00 1.5799e+02
37474 6.1354e-02 5.0671e-02 2.8079e+00 1.3576e+01 3.1552e-01 1.4227e-02 -6.5706e-02 -2.2646e+00 1.5818e+02
37529 6.1608e-02 5.0969e-02 2.8074e+00 1.3544e+01 3.1264e-01 3.3454e-03 -6.2736e-03 -2.3121e+00 1.5836e+02
37583 6.1753e-02 5.0762e-02 2.8093e+00 1.3610e+01 3.1447e-01 -1.1849e-02 -1.0481e-01 -2.2729e+00 1.5854e+02
37638 6.1409e-02 5.0472e-02 2.8077e+00 1.3518e+01 3.1771e-01 3.1750e-02 -1.5607e-01 -2.2865e+00 1.5873e+02
37692 6.1367e-02 5.0982e-02 2.8041e+00 1.3499e+01 3.1110e-01 2.8506e-02 -7.7779e-02 -2.2862e+00 1.5891e+02
37747 6.1676e-02 5.0704e-02 2.8025e+00 1.3278e+01 3.1640e-01 2.6408e-02 -2.3853e-01 -2.2812e+00 1.5909e+02
37802 6.1410e-02 5.0605e-02 2.8039e+00 1.3453e+01 3.1291e-01 -1.2477e-02 -1.1979e-01 -2.3084e+00 1.5926e+02
37857 6.1898e-02 5.0973e-02 2.8027e+00 1.3534e+01 3.0868e-01 1.3063e-02 -1.2530e-01 -2.2955e+00 1.5945e+02
37912 6.1650e-02 5.0885e-02 2.8010e+00 1.3591e+01 3.1016e-01 -1.7231e-03 2.9626e-02 -2.2662e+00 1.5963e+02
37967 6.1161e-02 5.0819e-02 2.8027e+00 1.3617e+01 3.0744e-01 -6.5577e-04 -2.0677e-01 -2.3023e+00 1.5981e+02
38022 6.0935e-02 5.0504e-02 2.7993e+00 1.3440e+01 3.1013e-01 -1.3517e-02 -1.0797e-01 -2.2623e+00 1.6000e+02
38077 6.0727e-02 5.0516e-02 2.7972e+00 1.3441e+01 3.1337e-01 -1.7099e-03 -2.1102e-01 -2.2717e+00 1.6018e+02
38133 6.1758e-02 5.0695e-02 2.7957e+00 1.3444e+01 3.1836e-01 -1.5253e-02 1.3578e-01 -2.2904e+00 1.6037e+02
38188 6.1658e-02 5.0337e-02 2.7958e+00 1.3479e+01 3.1971e-01 3.9041e-02 8.7676e-02 -2.2864e+00 1.6055e+02
38243 6.1596e-02 5.0336e-02 2.7956e+00 1.3454e+01 3.2247e-01 -1.8183e-02 1.4305e-01 -2.2550e+00 1.6078e+02
38299 6.1084e-02 5.0332e-02 2.7938e+00 1.3247e+01 3.1331e-01 -7.5579e-03 3.5580e-01 -2.2774e+00 1.6097e+02
38354 6.1449e-02 5.0111e-02 2.7970e+00 1.3368e+01 3.1170e-01 6.3590e-03 1.7945e-01 -2.2629e+00 1.6115e+02
38410 6.0883e-02 5.0099e-02 2.7946e+00 1.3160e+01 3.0942e-01 7.6894e-03 -1.6191e-01 -2.2715e+00 1.6134e+02
38466 6.0149e-02 4.9890e-02 2.7942e+00 1.3222e+01 3.1164e-01 -6.9032e-03 3.2452e-01 -2.2970e+00 1.6153e+02
38522 6.1769e-02 5.0236e-02 2.7914e+00 1.3326e+01 3.0335e-01 2.1788e-02 1.0116e-01 -2.2704e+00 1.6172e+02
38578 6.1495e-02 5.0416e-02 2.7940e+00 1.3407e+01 3.1369e-01 -2.1319e-02 2.9670e-02 -2.2781e+00 1.6191e+02
38634 6.1125e-02 5.0161e-02 2.7929e+00 1.3390e+01 3.1117e-01 1.8060e-02 -1.7234e-01 -2.2941e+00 1.6210e+02
38690 6.1172e-02 5.0004e-02 2.7921e+00 1.3421e+01 3.1779e-01 -9.8599e-03 2.5004e-01 -2.2672e+00 1.6228e+02
38746 6.0073e-02 4.9903e-02 2.7946e+00 1.3527e+01 3.2070e-01 4.7392e-02 4.8565e-02 -2.2901e+00 1.6246e+02
38802 6.1895e-02 4.9966e-02 2.7943e+00 1.3423e+01 3.1812e-01 -2.2920e-02 -6.1973e-02 -2.2843e+00 1.6264e+02
38859 6.0907e-02 5.0198e-02 2.7959e+00 1.3470e+01 3.1755e-01 1.6433e-02 -1.0871e-01 -2.2605e+00 1.6283e+02
38915 6.0646e-02 4.9993e-02 2.7969e+00 1.3503e+01 3.1849e-01 1.3279e-02 -1.9338e-01 -2.2506e+00 1.6302e+02
38972 6.0902e-02 4.9447e-02 2.7971e+00 1.3322e+01 3.2082e-01 2.3046e-02 1.3685e-01 -2.2875e+00 1.6321e+02
39028 6.0394e-02 4.9433e-02 2.7956e+00 1.3385e+01 3.1959e-01 -2.6575e-02 1.8813e-01 -2.2857e+00 1.6340e+02
39085 6.0191e-02 4.9581e-02 2.7940e+00 1.3165e+01 3.0482e-01 -1.4636e-02 9.8054e-02 -2.2833e+00 1.6359e+02
39142 6.0901e-02 4.9467e-02 2.7968e+00 1.3150e+01 3.1935e-01 -1.4109e-02 5.6580e-02 -2.2559e+00 1.6378e+02
39198 6.1045e-02 4.9507e-02 2.7913e+00 1.3174e+01 3.1662e-01 1.4774e-02 -1.1400e-01 -2.3008e+00 1.6397e+02
39255 6.0266e-02 4.9595e-02 2.7876e+00 1.3322e+01 3.1326e-01 4.2834e-03 -2.4598e-01 -2.2453e+00 1.6415e+02
39312 6.0739e-02 5.0175e-02 2.7870e+00 1.3500e+01 3.1203e-01 -3.8179e-03 -1.9342e-01 -2.2715e+00 1.6435e+02
39369 5.9947e-02 4.9562e-02 2.7883e+00 1.3448e+01 3.0797e-01 -2.0229e-02 1.6881e-01 -2.2619e+00 1.6454e+02
39427 6.0834e-02 4.9483e-02 2.7905e+00 1.3514e+01 3.1203e-01 -1.4405e-02 -1.6777e-01 -2.2833e+00 1.6473e+02
39484 5.9746e-02 4.9017e-02 2.7930e+00 1.3483e+01 3.1291e-01 1.8691e-02 -5.3861e-04 -2.2609e+00 1.6493e+02
39541 5.9419e-02 4.9266e-02 2.7936e+00 1.3309e+01 3.0825e-01 2.2002e-02 2.0565e-01 -2.2821e+00 1.6512e+02
39599 6.0797e-02 4.9487e-02 2.7921e+00 1.3333e+01 3.1209e-01 -6.1951e-03 -3.3129e-02 -2.2958e+00 1.6531e+02
39656 5.9954e-02 4.9362e-02 2.7910e+00 1.3267e+01 3.0527e-01 -4.4033e-03 -2.4353e-01 -2.2913e+00 1.6550e+02
39714 6.0847e-02 4.9326e-02 2.7907e+00 1.3290e+01 3.1032e-01 9.0885e-03 -2.8649e-01 -2.2822e+00 1.6570e+02
39771 6.0319e-02 4.9528e-02 2.7903e+00 1.3244e+01 3.1084e-01 2.1699e-02 -1.5944e-01 -2.2858e+00 1.6589e+02
39829 5.9397e-02 4.9316e-02 2.7875e+00 1.3152e+01 3.1767e-01 -1.4061e-02 -2.0397e-01 -2.2718e+00 1.6609e+02
39887 6.0575e-02 4.9565e-02 2.7878e+00 1.2999e+01 3.2181e-01 -6.5790e-03 -5.2617e-02 -2.2964e+00 1.6629e+02
39945 5.9471e-02 4.9056e-02 2.7882e+00 1.3236e+01 3.1458e-01 -1.4395e-02 -3.4759e-01 -2.2783e+00 1.6648e+02
40003 5.9943e-02 4.9097e-02 2.7868e+00 1.3009e+01 3.1620e-01 2.8247e-02 4.6145e-02 -2.3002e+00 1.6667e+02
40061 6.0325e-02 4.9194e-02 2.7861e+00 1.2893e+01 3.1769e-01 3.3960e-02 8.7085e-02 -2.2872e+00 1.6687e+02
40119 5.9244e-02 4.9018e-02 2.7861e+00 1.3040e+01 3.1548e-01 -5.8801e-03 1.0845e-01 -2.2843e+00 1.6706e+02
40177 5.9840e-02 4.9271e-02 2.7832e+00 1.3172e+01 3.1481e-01 2.3229e-03 4.0086e-02 -2.2894e+00 1.6725e+02
40236 6.0167e-02 4.9150e-02 2.7890e+00 1.3264e+01 3.1661e-01 -3.4498e-03 -4.0836e-02 -2.2815e+00 1.6744e+02
40294 6.0145e-02 4.9130e-02 2.7903e+00 1.3170e+01 3.1647e-01 1.3265e-02 2.2503e-01 -2.2918e+00 1.6763e+02
40353 6.0222e-02 4.8689e-02 2.7829e+00 1.3057e+01 3.1598e-01 -2.0356e-02 2.6678e-01 -2.2674e+00 1.6782e+02
40411 6.0322e-02 4.8749e-02 2.7850e+00 1.3092e+01 3.1928e-01 -3.7068e-02 5.3400e-02 -2.2722e+00 1.6802e+02
40470 6.0131e-02 4.8852e-02 2.7846e+00 1.3171e+01 3.1647e-01 2.9454e-02 6.5174e-02 -2.2679e+00 1.6823e+02
40529 5.9511e-02 4.8380e-02 2.7850e+00 1.3073e+01 3.1496e-01 -8.3319e-03 1.4491e-01 -2.2844e+00 1.6843e+02
40588 5.8988e-02 4.8499e-02 2.7856e+00 1.3110e+01 3.2124e-01 -1.0334e-02 2.3628e-01 -2.2525e+00 1.6863e+02
40647 6.0295e-02 4.8648e-02 2.7835e+00 1.3026e+01 3.2289e-01 1.9568e-02 -2.4293e-02 -2.2749e+00 1.6882e+02
40706 6.0226e-02 4.8226e-02 2.7828e+00 1.3115e+01 3.2163e-01 -3.0217e-03 3.3521e-01 -2.2421e+00 1.6901e+02
40765 6.0225e-02 4.8099e-02 2.7811e+00 1.3266e+01 3.2026e-01 1.3679e-02 2.1601e-01 -2.2628e+00 1.6921e+02
40824 6.0080e-02 4.8220e-02 2.7818e+00 1.3353e+01 3.2503e-01 -1.7221e-02 -8.4476e-02 -2.2757e+00 1.6940e+02
40883 6.0099e-02 4.8172e-02 2.7778e+00 1.3339e+01 3.2112e-01 1.1313e-02 7.5737e-02 -2.2820e+00 1.6960e+02
40943 5.9854e-02 4.8348e-02 2.7765e+00 1.3404e+01 3.1268e-01 -1.3775e-02 -8.8994e-02 -2.2681e+00 1.6980e+02
41002 5.9535e-02 4.8361e-02 2.7755e+00 1.3356e+01 3.1885e-01 -2.1983e-03 1.5582e-01 -2.2666e+00 1.7001e+02
41062 6.0669e-02 4.8439e-02 2.7778e+00 1.3226e+01 3.1593e-01 -4.5821e-03 4.3404e-02 -2.2374e+00 1.7021e+02
41121 6.0186e-02 4.7985e-02 2.7805e+00 1.3233e+01 3.3350e-01 1.5470e-02 -1.4329e-01 -2.2828e+00 1.7041e+02
41181 6.0161e-02 4.7874e-02 2.7788e+00 1.3207e+01 3.2241e-01 2.5541e-03 -1.5655e-01 -2.2654e+00 1.7061e+02
41241 5.9390e-02 4.8084e-02 2.7772e+00 1.3013e+01 3.1491e-01 9.3959e-03 2.4817e-01 -2.2742e+00 1.7082e+02
41301 5.9222e-02 4.7560e-02 2.7781e+00 1.2999e+01 3.1619e-01 -4.5194e-02 -5.8014e-02 -2.2644e+00 1.7102e+02
41360 5.9160e-02 4.7375e-02 2.7784e+00 1.3012e+01 3.1762e-01 3.5865e-02 8.8324e-02 -2.2752e+00 1.7122e+02
41421 6.0109e-02 4.7767e-02 2.7784e+00 1.2972e+01 3.2262e-01 -4.2729e-02 -2.6532e-01 -2.2766e+00 1.7142e+02
41481 5.9781e-02 4.7721e-02 2.7784e+00 1.3141e+01 3.1762e-01 -8.4949e-03 -2.3727e-01 -2.2819e+00 1.7162e+02
41541 5.9381e-02 4.7473e-02 2.7774e+00 1.3135e+01 3.1519e-01 1.2595e-02 1.5415e-01 -2.2597e+00 1.7182e+02
41601 5.9688e-02 4.7472e-02 2.7757e+00 1.3096e+01 3.1977e-01 3.2676e-03 -5.1470e-01 -2.2499e+00 1.7202e+02
41662 5.9441e-02 4.7181e-02 2.7790e+00 1.3090e+01 3.2011e-01 1.4038e-02 -2.6071e-01 -2.2531e+00 1.7222e+02
41722 5.9128e-02 4.7138e-02 2.7770e+00 1.3237e+01 3.1661e-01 2.5877e-02 -2.2724e-01 -2.3107e+00 1.7242e+02
41783 5.8667e-02 4.6802e-02 2.7738e+00 1.3147e+01 3.1384e-01 1.7221e-02 2.1002e-01 -2.2813e+00 1.7262e+02
41843 5.9285e-02 4.6890e-02 2.7728e+00 1.3166e+01 3.1775e-01 -1.9247e-02 -3.0452e-01 -2.2719e+00 1.7283e+02
41904 5.9350e-02 4.6949e-02 2.7707e+00 1.3065e+01 3.1927e-01 -1.8503e-03 -9.6731e-02 -2.2854e+00 1.7303e+02
41965 5.9146e-02 4.6942e-02 2.7726e+00 1.3015e+01 3.1295e-01 7.0395e-03 6.9519e-02 -2.2517e+00 1.7323e+02
42026 5.8566e-02 4.7186e-02 2.7711e+00 1.2919e+01 3.1423e-01 6.9365e-03 1.1704e-01 -2.2786e+00 1.7343e+02
42087 5.8289e-02 4.7020e-02 2.7742e+00 1.3048e+01 3.1605e-01 -3.8412e-02 1.5245e-01 -2.2382e+00 1.7363e+02
42148 5.9430e-02 4.7481e-02 2.7710e+00 1.2967e+01 3.2792e-01 -1.8823e-02 9.8310e-03 -2.2818e+00 1.7384e+02
42209 5.9136e-02 4.7099e-02 2.7721e+00 1.3052e+01 3.2183e-01 2.3976e-02 -1.2658e-02 -2.2705e+00 1.7404e+02
42271 6.0144e-02 4.6894e-02 2.7704e+00 1.2917e+01 3.2143e-01 -1.1275e-02 -3.2768e-01 -2.2901e+00 1.7424e+02
42332 5.9786e-02 4.6841e-02 2.7667e+00 1.3012e+01 3.1659e-01 -5.1758e-02 -1.4380e-01 -2.2492e+00 1.7445e+02
42393 5.8689e-02 4.6658e-02 2.7665e+00 1.2778e+01 3.1734e-01 1.3724e-02 2.1994e-01 -2.2863e+00 1.7466e+02
42455 5.8253e-02 4.6630e-02 2.7675e+00 1.2794e+01 3.1534e-01 3.5568e-02 1.1213e-01 -2.2811e+00 1.7487e+02
42517 5.8806e-02 4.6438e-02 2.7666e+00 1.2953e+01 3.1799e-01 -1.6182e-02 4.8963e-02 -2.2736e+00 1.7507e+02
42578 5.8935e-02 4.6691e-02 2.7644e+00 1.2946e+01 3.1794e-01 1.2357e-02 -1.2391e-01 -2.2720e+00 1.7527e+02
42640 5.9448e-02 4.6864e-02 2.7607e+00 1.2757e+01 3.1283e-01 1.8027e-02 2.1438e-01 -2.3017e+00 1.7548e+02
42702 5.8971e-02 4.6396e-02 2.7604e+00 1.2816e+01 3.1242e-01 -1.5206e-02 -3.5046e-01 -2.3143e+00 1.7569e+02
42764 5.9220e-02 4.6891e-02 2.7605e+00 1.2946e+01 3.1204e-01 -3.3649e-02 -3.9388e-01 -2.2899e+00 1.7589e+02
42826 5.9688e-02 4.6617e-02 2.7592e+00 1.2908e+01 3.1227e-01 9.1851e-03 8.4638e-01 -2.2827e+00 1.7610e+02
42888 5.9571e-02 4.6499e-02 2.7627e+00 1.3035e+01 3.1955e-01 -1.0046e-02 1.3230e-01 -2.2433e+00 1.7631e+02
42951 5.8820e-02 4.6168e-02 2.7628e+00 1.2999e+01 3.1504e-01 9.6861e-03 1.3992e-01 -2.2718e+00 1.7652e+02
43013 5.8451e-02 4.6515e-02 2.7659e+00 1.3018e+01 3.0845e-01 -1.1646e-02 -2.7289e-01 -2.2968e+00 1.7672e+02
43076 5.9644e-02 4.6892e-02 2.7690e+00 1.2874e+01 3.0683e-01 -9.3591e-03 5.7945e-02 -2.3004e+00 1.7693e+02
43138 5.9191e-02 4.6396e-02 2.7698e+00 1.2859e+01 3.1844e-01 2.2950e-02 -2.1913e-01 -2.3059e+00 1.7714e+02
43201 5.9006e-02 4.6331e-02 2.7703e+00 1.3070e+01 3.1663e-01 -2.9207e-02 1.2820e-01 -2.2557e+00 1.7735e+02
43263 5.9207e-02 4.6268e-02 2.7718e+00 1.2975e+01 3.1654e-01 1.4524e-02 -5.6934e-01 -2.2748e+00 1.7756e+02
43326 5.8021e-02 4.5871e-02 2.7699e+00 1.2910e+01 3.2348e-01 -1.2955e-02 -2.7057e-01 -2.2719e+00 1.7777e+02
43389 5.8716e-02 4.6012e-02 2.7697e+00 1.2960e+01 3.1909e-01 3.2258e-02 -2.0160e-01 -2.2778e+00 1.7798e+02
43452 5.8547e-02 4.6231e-02 2.7711e+00 1.2891e+01 3.1357e-01 3.8085e-02 2.0836e-01 -2.2693e+00 1.7820e+02
43515 5.8692e-02 4.6018e-02 2.7711e+00 1.2742e+01 3.2004e-01 -1.3428e-02 2.6455e-01 -2.2679e+00 1.7841e+02
43578 5.8343e-02 4.5747e-02 2.7695e+00 1.2742e+01 3.1782e-01 -4.1786e-02 -3.9271e-02 -2.2794e+00 1.7862e+02
43642 5.7571e-02 4.5890e-02 2.7682e+00 1.2861e+01 3.1064e-01 -3.4929e-02 -1.9088e-01 -2.2793e+00 1.7883e+02
43705 5.7598e-02 4.5774e-02 2.7671e+00 1.2822e+01 3.1020e-01 8.1102e-03 9.1258e-02 -2.2682e+00 1.7904e+02
43769 5.8784e-02 4.5830e-02 2.7689e+00 1.2810e+01 3.1873e-01 -6.0307e-03 -3.0260e-01 -2.2778e+00 1.7926e+02
43832 5.8708e-02 4.5845e-02 2.7714e+00 1.2892e+01 3.1945e-01 1.8624e-02 -1.4343e-01 -2.2774e+00 1.7946e+02
43896 5.9203e-02 4.6040e-02 2.7721e+00 1.2841e+01 3.1420e-01 -1.2593e-02 -1.4398e-01 -2.2782e+00 1.7968e+02
