t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
277168 1.6608e-04 1.2305e-04 2.9042e+00 9.6166e-01 3.6208e-01 -3.6464e-03 -3.0432e-02 -2.1955e+00 9.4892e+02
277570 1.7559e-04 1.2421e-04 2.9016e+00 9.6347e-01 3.6208e-01 -2.1519e-03 -2.6410e-01 -2.1485e+00 9.5025e+02
277973 1.5468e-04 1.1882e-04 2.8991e+00 9.6458e-01 3.6220e-01 -1.6270e-02 2.8046e-01 -2.1706e+00 9.5156e+02
278377 1.8834e-04 1.3809e-04 2.9055e+00 9.6227e-01 3.6233e-01 3.4390e-02 8.8208e-02 -2.1710e+00 9.5288e+02
278781 1.7514e-04 1.2772e-04 2.9055e+00 9.6500e-01 3.6205e-01 -9.4493e-04 -2.2430e-01 -2.1726e+00 9.5419e+02
279186 1.6817e-04 1.2600e-04 2.8979e+00 9.6512e-01 3.6230e-01 2.0031e-02 -4.1912e-02 -2.1702e+00 9.5551e+02
279591 1.7028e-04 1.2142e-04 2.8919e+00 9.6796e-01 3.6248e-01 -4.6881e-03 -6.9960e-02 -2.1932e+00 9.5684e+02
279997 1.6017e-04 1.2327e-04 2.8844e+00 9.7113e-01 3.6320e-01 9.9165e-03 -2.7572e-01 -2.1669e+00 9.5818e+02
280404 1.5220e-04 1.1672e-04 2.8860e+00 9.6894e-01 3.6179e-01 -6.8401e-03 -2.3586e-01 -2.1689e+00 9.5953e+02
280811 1.6946e-04 1.2991e-04 2.8925e+00 9.6928e-01 3.6245e-01 1.7147e-02 2.7196e-01 -2.2254e+00 9.6088e+02
281219 1.4900e-04 1.1164e-04 2.8898e+00 9.6745e-01 3.6212e-01 -4.2473e-02 -1.5923e-01 -2.2006e+00 9.6223e+02
281627 1.5523e-04 1.1609e-04 2.8915e+00 9.6478e-01 3.6185e-01 1.3624e-02 -1.3883e-01 -2.1788e+00 9.6358e+02
282036 1.5956e-04 1.1242e-04 2.8855e+00 9.6747e-01 3.6172e-01 -1.3592e-02 -1.1675e-01 -2.2075e+00 9.6493e+02
282446 1.5767e-04 1.2108e-04 2.8856e+00 9.6854e-01 3.6267e-01 -3.4229e-02 1.6353e-01 -2.1916e+00 9.6629e+02
282856 1.5623e-04 1.1989e-04 2.8895e+00 9.6333e-01 3.6242e-01 3.9740e-03 -9.9387e-02 -2.1544e+00 9.6766e+02
283266 1.5297e-04 1.2012e-04 2.8927e+00 9.6589e-01 3.6191e-01 2.1157e-02 -1.5093e-01 -2.1860e+00 9.6901e+02
283678 1.5442e-04 1.2103e-04 2.8918e+00 9.6483e-01 3.6243e-01 -9.4990e-03 -3.4568e-02 -2.1859e+00 9.7037e+02
284090 1.6867e-04 1.1561e-04 2.8905e+00 9.6868e-01 3.6241e-01 -2.4779e-02 -9.1312e-02 -2.1996e+00 9.7175e+02
284502 1.6532e-04 1.1992e-04 2.8892e+00 9.6871e-01 3.6208e-01 -2.3999e-02 3.5488e-01 -2.1871e+00 9.7312e+02
284915 1.7649e-04 1.2875e-04 2.8843e+00 9.6941e-01 3.6179e-01 -3.1574e-02 -1.2338e-01 -2.1607e+00 9.7449e+02
285329 1.5963e-04 1.1995e-04 2.8806e+00 9.6892e-01 3.6132e-01 3.7427e-03 -3.1490e-01 -2.2176e+00 9.7587e+02
285743 1.7036e-04 1.2699e-04 2.8796e+00 9.6979e-01 3.6270e-01 -3.8896e-03 2.2323e-01 -2.1944e+00 9.7724e+02
286158 1.7935e-04 1.2560e-04 2.8775e+00 9.7047e-01 3.6175e-01 -1.9793e-02 -2.3409e-02 -2.1832e+00 9.7860e+02
286574 1.8906e-04 1.3622e-04 2.8806e+00 9.6828e-01 3.6152e-01 -2.7817e-02 4.3486e-02 -2.1955e+00 9.7999e+02
286990 1.6591e-04 1.1516e-04 2.8830e+00 9.7057e-01 3.6266e-01 7.1416e-04 -1.1525e-01 -2.1767e+00 9.8137e+02
287406 1.8103e-04 1.2848e-04 2.8813e+00 9.7294e-01 3.6227e-01 3.3107e-02 -5.5858e-02 -2.1748e+00 9.8275e+02
287824 1.6969e-04 1.1960e-04 2.8886e+00 9.6874e-01 3.6254e-01 -9.6175e-03 2.4535e-01 -2.2024e+00 9.8413e+02
288242 1.5674e-04 1.1712e-04 2.8814e+00 9.7108e-01 3.6204e-01 2.9680e-02 -7.1103e-02 -2.1699e+00 9.8551e+02
288660 1.5974e-04 1.2201e-04 2.8859e+00 9.7190e-01 3.6262e-01 -1.1951e-03 4.3673e-01 -2.1822e+00 9.8696e+02
289080 1.5243e-04 1.1286e-04 2.8815e+00 9.7391e-01 3.6177e-01 -1.6374e-02 -1.0146e-01 -2.1797e+00 9.8835e+02
289499 1.6159e-04 1.1722e-04 2.8831e+00 9.7031e-01 3.6182e-01 1.4708e-02 3.1919e-02 -2.1869e+00 9.8974e+02
289920 1.6244e-04 1.2094e-04 2.8869e+00 9.7075e-01 3.6249e-01 7.0773e-03 1.8475e-01 -2.1839e+00 9.9115e+02
290341 1.4596e-04 1.0908e-04 2.8893e+00 9.7105e-01 3.6232e-01 3.7705e-02 3.5733e-01 -2.1997e+00 9.9255e+02
290762 1.4899e-04 1.0721e-04 2.8924e+00 9.6882e-01 3.6248e-01 1.8748e-02 -2.1261e-01 -2.1901e+00 9.9394e+02
291184 1.6537e-04 1.1439e-04 2.9038e+00 9.6453e-01 3.6171e-01 -9.0839e-03 1.7695e-01 -2.2018e+00 9.9532e+02
291607 1.6488e-04 1.2049e-04 2.9089e+00 9.6326e-01 3.6255e-01 -2.6753e-02 2.7233e-01 -2.1866e+00 9.9673e+02
292031 1.7486e-04 1.2261e-04 2.9056e+00 9.6415e-01 3.6250e-01 1.5967e-02 -7.7882e-02 -2.2070e+00 9.9812e+02
292455 1.4733e-04 1.1524e-04 2.9177e+00 9.6050e-01 3.6157e-01 2.5267e-02 1.2094e-01 -2.1895e+00 9.9952e+02
292880 1.6257e-04 1.2488e-04 2.9112e+00 9.6193e-01 3.6198e-01 -6.1440e-03 6.3457e-02 -2.1906e+00 1.0009e+03
293305 1.4771e-04 1.2056e-04 2.9015e+00 9.6476e-01 3.6190e-01 -3.2953e-02 -7.6705e-02 -2.1860e+00 1.0024e+03
293731 1.4604e-04 1.1212e-04 2.9039e+00 9.6486e-01 3.6218e-01 -3.0338e-02 -4.6655e-02 -2.1936e+00 1.0038e+03
294157 1.4944e-04 1.1858e-04 2.9056e+00 9.6497e-01 3.6205e-01 -2.1038e-02 3.7396e-01 -2.1884e+00 1.0052e+03
294584 1.6174e-04 1.3030e-04 2.9083e+00 9.6240e-01 3.6199e-01 2.3461e-03 -2.6101e-01 -2.1842e+00 1.0066e+03
295012 1.6649e-04 1.2946e-04 2.9191e+00 9.5657e-01 3.6140e-01 1.4267e-02 -2.5593e-01 -2.1793e+00 1.0080e+03
295440 1.6681e-04 1.2077e-04 2.9206e+00 9.5893e-01 3.6280e-01 4.7559e-03 -1.7401e-01 -2.1707e+00 1.0094e+03
295869 1.7538e-04 1.2745e-04 2.9249e+00 9.5752e-01 3.6171e-01 -6.6253e-03 -6.5796e-02 -2.1818e+00 1.0109e+03
296299 1.6766e-04 1.1828e-04 2.9278e+00 9.5749e-01 3.6295e-01 -2.3638e-02 2.3321e-01 -2.1820e+00 1.0123e+03
296729 1.7766e-04 1.1740e-04 2.9231e+00 9.5895e-01 3.6208e-01 2.4075e-02 -1.1539e-01 -2.1613e+00 1.0137e+03
297160 1.7613e-04 1.2514e-04 2.9161e+00 9.6262e-01 3.6232e-01 -1.6857e-02 -1.3495e-01 -2.1908e+00 1.0152e+03
297592 1.6087e-04 1.1908e-04 2.9145e+00 9.6180e-01 3.6195e-01 -2.5561e-02 -8.8664e-02 -2.1990e+00 1.0166e+03
298024 1.7071e-04 1.1938e-04 2.9164e+00 9.6255e-01 3.6214e-01 -2.5569e-02 3.2788e-01 -2.1957e+00 1.0180e+03
298457 1.6914e-04 1.2051e-04 2.9155e+00 9.6303e-01 3.6288e-01 -2.8948e-02 3.4774e-02 -2.1707e+00 1.0195e+03
298890 1.6838e-04 1.1231e-04 2.9051e+00 9.6388e-01 3.6155e-01 3.2570e-02 -5.7943e-02 -2.1854e+00 1.0209e+03
299324 1.8814e-04 1.2508e-04 2.9133e+00 9.6091e-01 3.6147e-01 -4.4615e-02 8.3948e-02 -2.1989e+00 1.0224e+03
299758 1.7353e-04 1.2044e-04 2.9172e+00 9.5903e-01 3.6270e-01 1.6866e-02 3.8558e-01 -2.1960e+00 1.0238e+03
300194 1.7727e-04 1.3283e-04 2.9173e+00 9.5996e-01 3.6184e-01 2.0109e-02 -1.6601e-01 -2.1814e+00 1.0253e+03
300630 1.7001e-04 1.2546e-04 2.9105e+00 9.6314e-01 3.6222e-01 -2.5957e-03 1.3964e-03 -2.1789e+00 1.0267e+03
301066 1.6706e-04 1.1503e-04 2.9118e+00 9.6313e-01 3.6302e-01 -5.6455e-03 1.1297e-01 -2.2033e+00 1.0281e+03
301504 1.7227e-04 1.2093e-04 2.9071e+00 9.6474e-01 3.6206e-01 -6.0260e-02 -3.2172e-01 -2.1726e+00 1.0296e+03
301941 1.8278e-04 1.2418e-04 2.9089e+00 9.6153e-01 3.6304e-01 -7.9604e-03 4.0818e-01 -2.1779e+00 1.0310e+03
302380 1.5869e-04 1.1810e-04 2.9045e+00 9.6231e-01 3.6286e-01 -2.8385e-03 1.2517e-02 -2.1867e+00 1.0325e+03
302819 1.7323e-04 1.2290e-04 2.8945e+00 9.6576e-01 3.6244e-01 -1.5249e-02 -1.6111e-02 -2.1846e+00 1.0340e+03
303258 1.4247e-04 1.0431e-04 2.8925e+00 9.6858e-01 3.6267e-01 6.4756e-03 -2.2765e-01 -2.1848e+00 1.0354e+03
303699 1.4998e-04 1.1223e-04 2.8931e+00 9.6811e-01 3.6264e-01 3.5677e-02 5.4060e-02 -2.1728e+00 1.0369e+03
304140 1.6013e-04 1.2214e-04 2.8902e+00 9.7001e-01 3.6196e-01 -2.8281e-03 1.2962e-02 -2.1815e+00 1.0384e+03
304582 1.6346e-04 1.2601e-04 2.8796e+00 9.7340e-01 3.6165e-01 3.3315e-03 -2.1325e-01 -2.1878e+00 1.0398e+03
305024 1.7411e-04 1.2262e-04 2.8880e+00 9.7365e-01 3.6241e-01 4.1271e-02 3.4149e-02 -2.2056e+00 1.0413e+03
305467 1.5887e-04 1.1700e-04 2.8884e+00 9.7183e-01 3.6183e-01 -1.4562e-02 -2.4955e-02 -2.1745e+00 1.0428e+03
305910 1.8091e-04 1.2530e-04 2.8919e+00 9.7173e-01 3.6223e-01 -1.6467e-03 -2.2091e-01 -2.1933e+00 1.0443e+03
306354 1.8360e-04 1.2966e-04 2.8940e+00 9.6973e-01 3.6156e-01 3.0669e-02 1.7307e-01 -2.1765e+00 1.0458e+03
306799 1.8295e-04 1.2808e-04 2.8905e+00 9.7079e-01 3.6177e-01 1.1292e-02 -1.6569e-01 -2.1755e+00 1.0472e+03
307245 1.6167e-04 1.1861e-04 2.9026e+00 9.6903e-01 3.6292e-01 1.7680e-02 -1.4767e-01 -2.1698e+00 1.0487e+03
307691 1.5904e-04 1.2160e-04 2.9067e+00 9.6489e-01 3.6234e-01 -2.2898e-02 2.1455e-01 -2.1939e+00 1.0502e+03
308138 1.6332e-04 1.2162e-04 2.8965e+00 9.6852e-01 3.6171e-01 3.5310e-02 -1.2164e-01 -2.1686e+00 1.0517e+03
308585 1.5339e-04 1.1208e-04 2.9015e+00 9.6799e-01 3.6243e-01 1.3954e-02 1.7116e-01 -2.1925e+00 1.0532e+03
309033 1.4810e-04 1.1306e-04 2.9081e+00 9.6879e-01 3.6276e-01 -3.4032e-03 1.5009e-01 -2.1872e+00 1.0546e+03
309482 1.6629e-04 1.1661e-04 2.9047e+00 9.7004e-01 3.6293e-01 1.4049e-02 1.5694e-01 -2.1985e+00 1.0561e+03
309931 1.6153e-04 1.2480e-04 2.9097e+00 9.6487e-01 3.6202e-01 1.3244e-02 -1.3251e-02 -2.1882e+00 1.0576e+03
310381 1.6879e-04 1.2139e-04 2.9166e+00 9.6427e-01 3.6170e-01 -4.9579e-03 2.3465e-02 -2.2088e+00 1.0591e+03
310832 1.5926e-04 1.1867e-04 2.9229e+00 9.6243e-01 3.6192e-01 1.0076e-02 -3.8511e-01 -2.1754e+00 1.0606e+03
311283 1.7027e-04 1.2335e-04 2.9259e+00 9.5994e-01 3.6125e-01 -1.7367e-02 -2.0060e-01 -2.2311e+00 1.0621e+03
311735 1.8397e-04 1.2798e-04 2.9230e+00 9.6243e-01 3.6178e-01 -1.1906e-02 -9.4819e-02 -2.1988e+00 1.0636e+03
312188 1.7296e-04 1.2445e-04 2.9153e+00 9.6856e-01 3.6201e-01 1.5294e-02 -3.0405e-01 -2.1987e+00 1.0651e+03
312641 1.7830e-04 1.2557e-04 2.9263e+00 9.6449e-01 3.6252e-01 2.5091e-02 1.8028e-01 -2.2097e+00 1.0666e+03
313095 1.6507e-04 1.1544e-04 2.9240e+00 9.6591e-01 3.6294e-01 -1.3727e-02 2.5302e-01 -2.1962e+00 1.0681e+03
313550 1.7665e-04 1.2928e-04 2.9194e+00 9.6680e-01 3.6178e-01 -1.8909e-02 -1.2046e-01 -2.1791e+00 1.0696e+03
314005 1.8939e-04 1.3032e-04 2.9255e+00 9.6701e-01 3.6222e-01 -6.5986e-03 4.8272e-03 -2.1942e+00 1.0712e+03
314461 1.8865e-04 1.2797e-04 2.9193e+00 9.6546e-01 3.6141e-01 -1.7571e-02 -4.3386e-01 -2.1840e+00 1.0727e+03
314918 1.7131e-04 1.2371e-04 2.9282e+00 9.6217e-01 3.6199e-01 -3.5795e-02 1.1899e-01 -2.1742e+00 1.0742e+03
315375 1.7962e-04 1.2903e-04 2.9229e+00 9.6191e-01 3.6133e-01 -1.9273e-02 -1.8062e-01 -2.1941e+00 1.0757e+03
315833 1.6706e-04 1.1722e-04 2.9279e+00 9.6031e-01 3.6302e-01 -2.4560e-02 1.9959e-01 -2.1918e+00 1.0772e+03
316292 1.6920e-04 1.2613e-04 2.9161e+00 9.6150e-01 3.6269e-01 4.9527e-03 1.4444e-01 -2.1888e+00 1.0788e+03
316751 1.6289e-04 1.1818e-04 2.9145e+00 9.6226e-01 3.6246e-01 2.2927e-02 9.6236e-02 -2.1553e+00 1.0803e+03
317211 1.8277e-04 1.3953e-04 2.9209e+00 9.5983e-01 3.6188e-01 -1.8219e-02 2.4172e-02 -2.1965e+00 1.0819e+03
317672 1.5166e-04 1.0720e-04 2.9216e+00 9.6333e-01 3.6213e-01 2.7690e-03 1.1837e-02 -2.1691e+00 1.0834e+03
318133 1.7764e-04 1.2353e-04 2.9192e+00 9.5923e-01 3.6203e-01 1.4754e-02 1.7180e-01 -2.2032e+00 1.0849e+03
318595 1.7180e-04 1.2508e-04 2.9154e+00 9.6169e-01 3.6248e-01 5.3706e-03 4.1896e-01 -2.1868e+00 1.0865e+03
319057 1.6849e-04 1.2405e-04 2.9190e+00 9.6003e-01 3.6126e-01 6.5858e-04 9.9902e-02 -2.1574e+00 1.0880e+03
319521 1.7743e-04 1.2128e-04 2.9215e+00 9.6015e-01 3.6255e-01 1.5848e-02 -8.7728e-03 -2.1819e+00 1.0895e+03
319984 1.8509e-04 1.3076e-04 2.9209e+00 9.5938e-01 3.6182e-01 1.9398e-02 1.1058e-01 -2.1879e+00 1.0911e+03
320449 1.6390e-04 1.2320e-04 2.9259e+00 9.6079e-01 3.6292e-01 1.1487e-02 1.3182e-01 -2.2081e+00 1.0926e+03
320914 1.6143e-04 1.1147e-04 2.9280e+00 9.5617e-01 3.6241e-01 -5.0169e-02 1.9055e-03 -2.1754e+00 1.0942e+03
321381 1.6423e-04 1.1705e-04 2.9243e+00 9.6036e-01 3.6337e-01 9.9911e-03 6.2121e-02 -2.2087e+00 1.0957e+03
321847 1.7449e-04 1.2953e-04 2.9257e+00 9.6111e-01 3.6196e-01 -1.1695e-02 -1.6231e-02 -2.1719e+00 1.0973e+03
322315 1.6930e-04 1.2324e-04 2.9289e+00 9.5948e-01 3.6256e-01 8.8806e-03 -1.3875e-01 -2.1975e+00 1.0988e+03
322783 1.6335e-04 1.2137e-04 2.9261e+00 9.6248e-01 3.6337e-01 3.9954e-03 4.8942e-02 -2.1776e+00 1.1004e+03
323251 1.8138e-04 1.3305e-04 2.9148e+00 9.6507e-01 3.6148e-01 -1.7779e-02 -1.5352e-01 -2.1923e+00 1.1019e+03
323721 1.6821e-04 1.2406e-04 2.9178e+00 9.6290e-01 3.6211e-01 1.1564e-02 9.8101e-02 -2.1755e+00 1.1035e+03
324191 1.6821e-04 1.2538e-04 2.9177e+00 9.6311e-01 3.6218e-01 3.2670e-02 2.9313e-01 -2.1793e+00 1.1051e+03
324662 1.7251e-04 1.2951e-04 2.9245e+00 9.5955e-01 3.6165e-01 -6.3836e-03 -2.8159e-01 -2.2054e+00 1.1066e+03
325133 1.6361e-04 1.1857e-04 2.9234e+00 9.6445e-01 3.6210e-01 2.3186e-02 -4.9626e-01 -2.1784e+00 1.1082e+03
325605 1.7180e-04 1.2651e-04 2.9245e+00 9.6598e-01 3.6283e-01 -1.9965e-02 3.7657e-01 -2.1896e+00 1.1097e+03
326078 1.7310e-04 1.2182e-04 2.9280e+00 9.6547e-01 3.6177e-01 -1.5155e-02 1.7199e-02 -2.1955e+00 1.1113e+03
326551 1.8628e-04 1.2447e-04 2.9323e+00 9.6689e-01 3.6225e-01 2.2346e-02 -7.0194e-02 -2.2091e+00 1.1129e+03
327026 1.6328e-04 1.1660e-04 2.9290e+00 9.6726e-01 3.6252e-01 -1.3103e-02 -1.4827e-01 -2.2158e+00 1.1145e+03
327500 1.7983e-04 1.2464e-04 2.9363e+00 9.6216e-01 3.6226e-01 2.5135e-02 3.9716e-01 -2.1967e+00 1.1160e+03
327976 1.7881e-04 1.2424e-04 2.9354e+00 9.6049e-01 3.6261e-01 -2.9920e-02 5.3578e-01 -2.1726e+00 1.1176e+03
328452 1.7450e-04 1.2646e-04 2.9360e+00 9.6068e-01 3.6184e-01 -2.2221e-02 -1.1414e-01 -2.1598e+00 1.1192e+03
328929 1.7145e-04 1.2814e-04 2.9392e+00 9.6154e-01 3.6277e-01 -2.3410e-03 2.6927e-01 -2.1838e+00 1.1208e+03
329407 1.5722e-04 1.2073e-04 2.9388e+00 9.6137e-01 3.6261e-01 -8.4146e-03 2.8381e-02 -2.1891e+00 1.1223e+03
329885 1.4259e-04 1.1162e-04 2.9381e+00 9.6144e-01 3.6253e-01 -9.9800e-03 -2.8732e-01 -2.1809e+00 1.1239e+03
330364 1.4921e-04 1.1375e-04 2.9379e+00 9.6260e-01 3.6203e-01 -7.8692e-03 -2.5468e-01 -2.1803e+00 1.1255e+03
330844 1.6896e-04 1.3042e-04 2.9426e+00 9.5768e-01 3.6223e-01 -2.3059e-03 7.8522e-02 -2.1590e+00 1.1271e+03
331324 1.6032e-04 1.1580e-04 2.9493e+00 9.5757e-01 3.6230e-01 2.5597e-03 -2.7531e-01 -2.1686e+00 1.1287e+03
331805 1.5999e-04 1.2254e-04 2.9584e+00 9.5190e-01 3.6126e-01 -9.1494e-03 -2.0510e-01 -2.2016e+00 1.1303e+03
332287 1.5722e-04 1.1937e-04 2.9592e+00 9.5212e-01 3.6205e-01 -4.2412e-04 8.5096e-02 -2.2041e+00 1.1319e+03
332769 1.6610e-04 1.2530e-04 2.9595e+00 9.5357e-01 3.6233e-01 1.4447e-02 -9.8196e-02 -2.1951e+00 1.1335e+03
333253 1.7038e-04 1.2145e-04 2.9689e+00 9.4911e-01 3.6217e-01 1.5977e-02 -9.3124e-02 -2.1932e+00 1.1351e+03
333737 1.7155e-04 1.1428e-04 2.9729e+00 9.4807e-01 3.6185e-01 -4.7763e-03 -1.3677e-01 -2.1654e+00 1.1367e+03
334221 1.7584e-04 1.2071e-04 2.9707e+00 9.4986e-01 3.6301e-01 7.6795e-03 2.4293e-01 -2.1646e+00 1.1383e+03
334707 1.6242e-04 1.2074e-04 2.9785e+00 9.4463e-01 3.6199e-01 -6.6919e-02 -7.2538e-02 -2.1622e+00 1.1399e+03
335193 1.7304e-04 1.2503e-04 2.9791e+00 9.4523e-01 3.6174e-01 -1.6923e-02 -3.2796e-01 -2.2069e+00 1.1415e+03
335679 1.4987e-04 1.1244e-04 2.9829e+00 9.4419e-01 3.6208e-01 -1.3196e-02 -1.7842e-01 -2.1938e+00 1.1432e+03
336167 1.7025e-04 1.2338e-04 2.9704e+00 9.5105e-01 3.6243e-01 -1.2279e-02 5.6340e-02 -2.1946e+00 1.1448e+03
336655 1.6325e-04 1.1480e-04 2.9648e+00 9.5018e-01 3.6230e-01 -2.1766e-02 -8.5603e-03 -2.1813e+00 1.1464e+03
337144 1.5685e-04 1.1218e-04 2.9601e+00 9.5300e-01 3.6218e-01 -5.4620e-02 2.3429e-01 -2.1983e+00 1.1480e+03
337633 1.6629e-04 1.2111e-04 2.9534e+00 9.5414e-01 3.6223e-01 1.4522e-02 -3.3368e-01 -2.1805e+00 1.1497e+03
338123 1.6974e-04 1.2204e-04 2.9417e+00 9.5755e-01 3.6170e-01 -5.0653e-04 1.2429e-01 -2.1947e+00 1.1513e+03
338615 1.6303e-04 1.1498e-04 2.9406e+00 9.5919e-01 3.6249e-01 1.4265e-02 3.2450e-02 -2.1754e+00 1.1529e+03
339106 1.4832e-04 1.0757e-04 2.9490e+00 9.5398e-01 3.6182e-01 -7.8594e-03 -2.3332e-01 -2.1586e+00 1.1545e+03
339599 1.5989e-04 1.1679e-04 2.9521e+00 9.5515e-01 3.6251e-01 -1.7841e-02 1.3214e-01 -2.1836e+00 1.1562e+03
340092 1.4109e-04 1.0837e-04 2.9550e+00 9.5263e-01 3.6163e-01 3.8292e-03 -1.8972e-01 -2.1697e+00 1.1578e+03
340586 1.5236e-04 1.1902e-04 2.9607e+00 9.5634e-01 3.6240e-01 -2.2390e-02 -1.8961e-01 -2.1772e+00 1.1595e+03
341080 1.4627e-04 1.0894e-04 2.9614e+00 9.5439e-01 3.6240e-01 8.4035e-03 -1.6424e-01 -2.2060e+00 1.1611e+03
341575 1.7267e-04 1.3109e-04 2.9664e+00 9.5441e-01 3.6265e-01 -3.6573e-02 -1.8559e-01 -2.1826e+00 1.1627e+03
342072 1.5469e-04 1.1762e-04 2.9690e+00 9.5291e-01 3.6239e-01 1.9242e-02 -8.4083e-02 -2.2037e+00 1.1644e+03
342568 1.5673e-04 1.1724e-04 2.9686e+00 9.5238e-01 3.6181e-01 1.8689e-02 -2.7313e-01 -2.2048e+00 1.1660e+03
343066 1.5206e-04 1.1670e-04 2.9738e+00 9.4745e-01 3.6244e-01 7.5960e-03 6.6645e-01 -2.2299e+00 1.1677e+03
343564 1.6209e-04 1.2183e-04 2.9739e+00 9.4787e-01 3.6217e-01 -2.9614e-03 2.1544e-01 -2.1946e+00 1.1693e+03
344063 1.6371e-04 1.2278e-04 2.9836e+00 9.4809e-01 3.6240e-01 -3.8257e-02 -1.0620e-01 -2.1660e+00 1.1710e+03
344562 1.5654e-04 1.1442e-04 2.9821e+00 9.4523e-01 3.6203e-01 3.4682e-02 5.1934e-01 -2.2044e+00 1.1726e+03
345063 1.6204e-04 1.2494e-04 2.9730e+00 9.4706e-01 3.6156e-01 5.1150e-02 -1.6256e-01 -2.1880e+00 1.1743e+03
345564 1.5800e-04 1.3008e-04 2.9692e+00 9.4876e-01 3.6171e-01 -5.2035e-03 2.7818e-01 -2.2058e+00 1.1760e+03
346065 1.4697e-04 1.0942e-04 2.9743e+00 9.4563e-01 3.6254e-01 -4.8120e-04 1.7314e-01 -2.1970e+00 1.1776e+03
346568 1.2778e-04 1.0318e-04 2.9650e+00 9.4995e-01 3.6200e-01 1.3927e-03 1.6436e-01 -2.1859e+00 1.1793e+03
347071 1.5742e-04 1.2103e-04 2.9665e+00 9.4995e-01 3.6194e-01 3.1259e-02 -1.7181e-01 -2.1808e+00 1.1811e+03
347575 1.4779e-04 1.1200e-04 2.9719e+00 9.4779e-01 3.6254e-01 -6.2478e-03 -1.0350e-01 -2.2195e+00 1.1827e+03
348080 1.4874e-04 1.1885e-04 2.9850e+00 9.4573e-01 3.6214e-01 2.6296e-02 -4.9622e-01 -2.1961e+00 1.1844e+03
348585 1.6332e-04 1.2032e-04 2.9981e+00 9.4107e-01 3.6251e-01 -1.3635e-02 3.4401e-02 -2.1443e+00 1.1861e+03
349092 1.4969e-04 1.1320e-04 3.0015e+00 9.4062e-01 3.6196e-01 1.5444e-02 -1.0446e-01 -2.1937e+00 1.1878e+03
349598 1.6251e-04 1.1977e-04 3.0063e+00 9.4282e-01 3.6237e-01 2.0853e-02 9.9268e-02 -2.2020e+00 1.1895e+03
350106 1.6537e-04 1.2089e-04 3.0019e+00 9.4346e-01 3.6210e-01 2.1452e-02 2.4260e-01 -2.1883e+00 1.1911e+03
350614 1.5177e-04 1.1074e-04 3.0017e+00 9.4445e-01 3.6201e-01 2.8505e-02 3.7642e-01 -2.1857e+00 1.1928e+03
351124 1.3866e-04 1.0901e-04 3.0065e+00 9.4195e-01 3.6262e-01 4.5750e-02 1.0762e-01 -2.1789e+00 1.1945e+03
351633 1.5680e-04 1.2062e-04 2.9953e+00 9.4389e-01 3.6237e-01 3.7005e-02 -2.6694e-01 -2.2140e+00 1.1962e+03
352144 1.5542e-04 1.1722e-04 3.0015e+00 9.4087e-01 3.6218e-01 7.9111e-03 -5.4748e-02 -2.1897e+00 1.1979e+03
352655 1.6110e-04 1.1491e-04 2.9980e+00 9.4304e-01 3.6256e-01 -1.9115e-02 -8.5198e-02 -2.1595e+00 1.1996e+03
353167 1.6562e-04 1.1608e-04 3.0003e+00 9.4259e-01 3.6236e-01 -4.7384e-02 -2.2514e-01 -2.1675e+00 1.2013e+03
353680 1.4647e-04 1.1457e-04 3.0070e+00 9.4017e-01 3.6160e-01 -3.0040e-03 -1.0898e-01 -2.1858e+00 1.2030e+03
354194 1.5480e-04 1.1686e-04 3.0052e+00 9.3969e-01 3.6202e-01 -8.8778e-03 -7.3425e-02 -2.1805e+00 1.2047e+03
354708 1.6055e-04 1.2233e-04 3.0060e+00 9.3860e-01 3.6274e-01 -1.1361e-03 1.9170e-01 -2.2077e+00 1.2064e+03
355223 1.6716e-04 1.2425e-04 3.0116e+00 9.3746e-01 3.6147e-01 4.8687e-03 -1.8245e-01 -2.1996e+00 1.2081e+03
355739 1.5662e-04 1.2195e-04 3.0059e+00 9.3941e-01 3.6237e-01 -3.4047e-02 7.5591e-02 -2.1758e+00 1.2098e+03
356255 1.5990e-04 1.1114e-04 3.0029e+00 9.3960e-01 3.6194e-01 -2.0044e-02 -3.8354e-02 -2.1928e+00 1.2116e+03
356773 1.4543e-04 1.0924e-04 3.0066e+00 9.3718e-01 3.6224e-01 7.8535e-03 5.1955e-02 -2.1700e+00 1.2133e+03
357291 1.7290e-04 1.3456e-04 3.0136e+00 9.3651e-01 3.6188e-01 2.8821e-02 -4.8500e-02 -2.1891e+00 1.2150e+03
357810 1.4528e-04 1.1129e-04 3.0127e+00 9.3907e-01 3.6279e-01 -3.9681e-04 7.8217e-02 -2.1593e+00 1.2167e+03
358329 1.4048e-04 1.1071e-04 3.0078e+00 9.4057e-01 3.6227e-01 2.1182e-02 4.8924e-01 -2.1864e+00 1.2185e+03
358849 1.5644e-04 1.1528e-04 3.0091e+00 9.3787e-01 3.6192e-01 -4.1068e-04 3.7075e-01 -2.1933e+00 1.2202e+03
359371 1.4465e-04 1.1618e-04 3.0200e+00 9.3478e-01 3.6166e-01 -1.3303e-02 2.2389e-01 -2.1737e+00 1.2219e+03
359892 1.4709e-04 1.1790e-04 3.0203e+00 9.3804e-01 3.6243e-01 -2.6517e-04 1.7000e-01 -2.2031e+00 1.2236e+03
