t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
28818 1.8664e-04 1.3231e-04 3.1158e+00 9.9129e-01 3.6146e-01 -1.9532e-02 -4.2987e-01 -2.2051e+00 1.2810e+02
28860 1.8790e-04 1.3167e-04 3.1184e+00 9.8969e-01 3.6207e-01 -8.3296e-03 -8.1071e-02 -2.1901e+00 1.2824e+02
28902 1.8124e-04 1.2592e-04 3.1191e+00 9.9116e-01 3.6262e-01 -8.2226e-03 2.6304e-01 -2.1761e+00 1.2837e+02
28944 1.8176e-04 1.2755e-04 3.1185e+00 9.9116e-01 3.6210e-01 -7.7930e-03 -1.1364e-01 -2.1806e+00 1.2850e+02
28986 1.8051e-04 1.2590e-04 3.1173e+00 9.8986e-01 3.6163e-01 -3.4792e-02 2.6608e-03 -2.1822e+00 1.2864e+02
29028 1.8305e-04 1.3292e-04 3.1181e+00 9.8973e-01 3.6212e-01 -1.7828e-02 -7.6903e-02 -2.2247e+00 1.2878e+02
29070 1.7910e-04 1.3380e-04 3.1154e+00 9.9283e-01 3.6239e-01 4.7033e-03 3.2955e-01 -2.1909e+00 1.2892e+02
29113 1.7772e-04 1.2913e-04 3.1151e+00 9.9338e-01 3.6209e-01 -3.2875e-02 -1.0941e-01 -2.1867e+00 1.2905e+02
29155 1.7967e-04 1.3287e-04 3.1134e+00 9.9570e-01 3.6266e-01 -1.2317e-02 -1.2901e-01 -2.1953e+00 1.2919e+02
29197 1.7313e-04 1.2570e-04 3.1118e+00 9.9486e-01 3.6255e-01 -5.9682e-03 -7.1482e-02 -2.1663e+00 1.2933e+02
29240 1.6856e-04 1.2021e-04 3.1104e+00 9.9341e-01 3.6185e-01 2.0525e-02 -5.1232e-01 -2.1585e+00 1.2947e+02
29282 1.8506e-04 1.2623e-04 3.1114e+00 9.9500e-01 3.6258e-01 -1.9121e-02 -2.0271e-01 -2.1881e+00 1.2960e+02
29325 1.7889e-04 1.2680e-04 3.1123e+00 9.9432e-01 3.6181e-01 -1.7939e-02 1.4146e-02 -2.1957e+00 1.2974e+02
29367 1.8470e-04 1.3141e-04 3.1105e+00 9.9543e-01 3.6247e-01 1.7331e-02 -2.8910e-01 -2.1633e+00 1.2988e+02
29410 1.8123e-04 1.2635e-04 3.1090e+00 9.9604e-01 3.6208e-01 -8.1917e-03 2.3755e-01 -2.2053e+00 1.3002e+02
29453 1.9025e-04 1.3234e-04 3.1090e+00 9.9444e-01 3.6193e-01 -1.5828e-02 -2.0561e-02 -2.1884e+00 1.3016e+02
29495 1.9270e-04 1.2949e-04 3.1100e+00 9.9242e-01 3.6215e-01 -2.9113e-02 -1.5228e-01 -2.2225e+00 1.3030e+02
29538 1.8770e-04 1.2298e-04 3.1103e+00 9.9487e-01 3.6244e-01 -7.1390e-03 1.3312e-01 -2.1808e+00 1.3043e+02
29581 1.9255e-04 1.2560e-04 3.1120e+00 9.9363e-01 3.6192e-01 3.5363e-02 9.5399e-03 -2.2186e+00 1.3057e+02
29624 1.8311e-04 1.2819e-04 3.1106e+00 9.9516e-01 3.6184e-01 9.8915e-03 -2.6322e-01 -2.1737e+00 1.3071e+02
29667 1.8987e-04 1.2862e-04 3.1117e+00 9.9310e-01 3.6167e-01 -2.8275e-02 8.7196e-02 -2.1565e+00 1.3085e+02
29710 1.8467e-04 1.2411e-04 3.1110e+00 9.9495e-01 3.6191e-01 2.3383e-02 1.3135e-01 -2.1461e+00 1.3099e+02
29753 1.8689e-04 1.2777e-04 3.1109e+00 9.9533e-01 3.6246e-01 7.8317e-03 4.4761e-02 -2.1644e+00 1.3113e+02
29796 1.7934e-04 1.2523e-04 3.1123e+00 9.9466e-01 3.6211e-01 -1.7110e-02 -2.0149e-01 -2.1858e+00 1.3126e+02
29840 1.7771e-04 1.2397e-04 3.1105e+00 9.9716e-01 3.6252e-01 2.0412e-02 -2.9861e-01 -2.1865e+00 1.3140e+02
29883 1.9415e-04 1.3015e-04 3.1115e+00 9.9631e-01 3.6293e-01 -1.9434e-02 -4.0293e-01 -2.1912e+00 1.3154e+02
29926 1.8488e-04 1.2641e-04 3.1095e+00 9.9619e-01 3.6216e-01 -4.0480e-02 -9.8212e-03 -2.1886e+00 1.3169e+02
29970 1.8326e-04 1.2489e-04 3.1094e+00 9.9523e-01 3.6212e-01 -4.7945e-02 -1.9176e-01 -2.1673e+00 1.3182e+02
30013 1.7495e-04 1.1815e-04 3.1093e+00 9.9504e-01 3.6288e-01 8.0297e-03 4.0207e-01 -2.1991e+00 1.3196e+02
30057 1.8081e-04 1.2442e-04 3.1102e+00 9.9506e-01 3.6258e-01 -1.0446e-02 1.8370e-01 -2.1865e+00 1.3210e+02
30101 1.7061e-04 1.1993e-04 3.1128e+00 9.9474e-01 3.6269e-01 1.2032e-02 2.2128e-02 -2.1863e+00 1.3224e+02
30144 1.8065e-04 1.2276e-04 3.1121e+00 9.9219e-01 3.6175e-01 4.6107e-03 -2.2968e-01 -2.1801e+00 1.3238e+02
30188 1.7845e-04 1.2456e-04 3.1121e+00 9.9475e-01 3.6257e-01 1.4468e-02 3.6349e-01 -2.1778e+00 1.3253e+02
30232 1.7827e-04 1.2596e-04 3.1104e+00 9.9334e-01 3.6172e-01 -2.8008e-02 2.9674e-02 -2.1702e+00 1.3266e+02
30276 1.8502e-04 1.3017e-04 3.1127e+00 9.9283e-01 3.6145e-01 -2.4906e-02 -2.9374e-01 -2.1854e+00 1.3281e+02
30320 1.7817e-04 1.2780e-04 3.1119e+00 9.9340e-01 3.6215e-01 -1.7974e-02 4.2074e-02 -2.1747e+00 1.3295e+02
30364 1.8697e-04 1.3052e-04 3.1122e+00 9.9272e-01 3.6202e-01 6.0433e-03 2.1903e-01 -2.1863e+00 1.3309e+02
30408 1.9442e-04 1.3278e-04 3.1140e+00 9.9396e-01 3.6231e-01 4.0504e-03 -4.6303e-02 -2.1851e+00 1.3323e+02
30452 1.9539e-04 1.3636e-04 3.1135e+00 9.9450e-01 3.6177e-01 2.8997e-02 -1.5230e-01 -2.1609e+00 1.3338e+02
30496 1.9722e-04 1.3564e-04 3.1146e+00 9.9465e-01 3.6263e-01 -1.3835e-02 1.2814e-02 -2.1992e+00 1.3351e+02
30541 1.9774e-04 1.3571e-04 3.1146e+00 9.9142e-01 3.6199e-01 -1.7945e-02 -2.4008e-01 -2.1721e+00 1.3366e+02
30585 2.0568e-04 1.4679e-04 3.1149e+00 9.9306e-01 3.6234e-01 -3.0891e-03 1.0552e-01 -2.1967e+00 1.3380e+02
30629 2.0726e-04 1.4724e-04 3.1138e+00 9.9365e-01 3.6177e-01 4.4530e-03 3.7552e-02 -2.1776e+00 1.3394e+02
30674 2.1075e-04 1.4785e-04 3.1129e+00 9.9349e-01 3.6181e-01 1.3205e-02 -1.5687e-01 -2.1896e+00 1.3408e+02
30718 1.9824e-04 1.3749e-04 3.1129e+00 9.9346e-01 3.6231e-01 2.9006e-02 9.3840e-02 -2.1892e+00 1.3422e+02
30763 1.9057e-04 1.3205e-04 3.1145e+00 9.9412e-01 3.6249e-01 2.5861e-02 2.7518e-01 -2.1828e+00 1.3436e+02
30808 1.9711e-04 1.4334e-04 3.1144e+00 9.9213e-01 3.6197e-01 1.8997e-02 -4.2220e-01 -2.1640e+00 1.3450e+02
30852 2.1127e-04 1.4593e-04 3.1201e+00 9.9044e-01 3.6213e-01 -6.6496e-03 -2.1710e-01 -2.2012e+00 1.3464e+02
30897 1.8992e-04 1.3718e-04 3.1191e+00 9.9177e-01 3.6252e-01 2.8100e-02 1.1190e-01 -2.1641e+00 1.3479e+02
30942 1.8577e-04 1.3620e-04 3.1179e+00 9.9168e-01 3.6230e-01 2.7211e-02 -1.9501e-01 -2.1951e+00 1.3493e+02
30987 1.9441e-04 1.4047e-04 3.1194e+00 9.9105e-01 3.6136e-01 9.2206e-03 -4.2796e-01 -2.1976e+00 1.3507e+02
31032 1.8540e-04 1.3455e-04 3.1195e+00 9.9199e-01 3.6232e-01 9.4461e-03 6.8875e-02 -2.1566e+00 1.3523e+02
31077 1.8696e-04 1.3534e-04 3.1220e+00 9.9189e-01 3.6178e-01 2.1406e-02 -3.8011e-02 -2.1871e+00 1.3537e+02
31122 1.8147e-04 1.3548e-04 3.1228e+00 9.9094e-01 3.6182e-01 -4.2254e-02 -5.9069e-02 -2.1747e+00 1.3551e+02
31167 1.7392e-04 1.2718e-04 3.1227e+00 9.8984e-01 3.6248e-01 -9.9377e-03 3.4518e-01 -2.1852e+00 1.3566e+02
31213 1.7317e-04 1.2980e-04 3.1223e+00 9.8936e-01 3.6107e-01 1.7139e-02 -2.7314e-01 -2.2147e+00 1.3581e+02
31258 1.7615e-04 1.2892e-04 3.1191e+00 9.8939e-01 3.6187e-01 -4.5718e-03 -1.1757e-01 -2.1977e+00 1.3595e+02
31303 1.8059e-04 1.3450e-04 3.1198e+00 9.8945e-01 3.6215e-01 -1.0227e-02 -1.3502e-01 -2.1865e+00 1.3609e+02
31349 1.7388e-04 1.2799e-04 3.1207e+00 9.8773e-01 3.6222e-01 -4.3572e-02 6.7957e-02 -2.2015e+00 1.3623e+02
31394 1.6347e-04 1.2780e-04 3.1222e+00 9.8770e-01 3.6218e-01 2.6319e-03 -1.2091e-01 -2.1871e+00 1.3638e+02
31440 1.6076e-04 1.2565e-04 3.1214e+00 9.8704e-01 3.6195e-01 -1.9285e-02 2.7153e-01 -2.1770e+00 1.3652e+02
31486 1.7157e-04 1.2898e-04 3.1191e+00 9.8758e-01 3.6200e-01 -6.5841e-03 -1.8599e-01 -2.1888e+00 1.3667e+02
31531 1.7887e-04 1.2992e-04 3.1184e+00 9.8872e-01 3.6232e-01 2.5980e-03 -1.1379e-01 -2.1681e+00 1.3682e+02
31577 1.7744e-04 1.3412e-04 3.1200e+00 9.9092e-01 3.6218e-01 5.7523e-03 4.1443e-01 -2.1987e+00 1.3697e+02
31623 1.8506e-04 1.3843e-04 3.1206e+00 9.9123e-01 3.6232e-01 1.7504e-02 2.1538e-01 -2.2101e+00 1.3712e+02
31669 1.8859e-04 1.3576e-04 3.1248e+00 9.9134e-01 3.6249e-01 1.7414e-02 -4.1257e-01 -2.1724e+00 1.3727e+02
31715 1.8589e-04 1.3463e-04 3.1259e+00 9.9011e-01 3.6164e-01 -1.2324e-02 -2.1340e-01 -2.1945e+00 1.3742e+02
31761 1.7981e-04 1.3304e-04 3.1252e+00 9.8960e-01 3.6195e-01 5.3438e-03 -2.4414e-01 -2.1770e+00 1.3756e+02
31807 1.7790e-04 1.3216e-04 3.1269e+00 9.9023e-01 3.6205e-01 -1.0664e-02 -3.6124e-01 -2.1741e+00 1.3771e+02
31853 1.9991e-04 1.4532e-04 3.1248e+00 9.8701e-01 3.6157e-01 -8.8875e-03 -5.2211e-01 -2.1923e+00 1.3785e+02
31899 1.8845e-04 1.3381e-04 3.1239e+00 9.8785e-01 3.6257e-01 -3.3993e-03 6.1255e-03 -2.1762e+00 1.3800e+02
31946 1.8924e-04 1.3319e-04 3.1236e+00 9.8687e-01 3.6193e-01 1.2607e-02 1.0736e-01 -2.1655e+00 1.3815e+02
31992 1.9006e-04 1.3758e-04 3.1209e+00 9.8686e-01 3.6207e-01 1.6040e-02 -2.3321e-01 -2.1883e+00 1.3830e+02
32039 1.8661e-04 1.3477e-04 3.1231e+00 9.8722e-01 3.6260e-01 2.0637e-02 1.5884e-01 -2.2146e+00 1.3845e+02
32085 1.8352e-04 1.3058e-04 3.1245e+00 9.8732e-01 3.6246e-01 8.8091e-03 2.1741e-01 -2.2025e+00 1.3860e+02
32132 1.7735e-04 1.2908e-04 3.1254e+00 9.8947e-01 3.6260e-01 -5.0869e-02 9.2701e-02 -2.2131e+00 1.3875e+02
32178 1.8350e-04 1.3580e-04 3.1246e+00 9.8776e-01 3.6226e-01 9.3473e-03 2.7213e-02 -2.1757e+00 1.3890e+02
32225 1.8342e-04 1.3099e-04 3.1267e+00 9.8731e-01 3.6285e-01 2.1592e-02 3.3460e-02 -2.1933e+00 1.3904e+02
32272 1.7170e-04 1.2693e-04 3.1245e+00 9.8617e-01 3.6178e-01 7.7871e-03 3.1220e-01 -2.1936e+00 1.3919e+02
32319 1.6174e-04 1.2211e-04 3.1262e+00 9.8644e-01 3.6191e-01 -5.4660e-03 4.4632e-02 -2.2100e+00 1.3935e+02
32366 1.7601e-04 1.3059e-04 3.1297e+00 9.8589e-01 3.6278e-01 2.0351e-02 1.3134e-01 -2.2043e+00 1.3949e+02
32413 1.7654e-04 1.2530e-04 3.1280e+00 9.8461e-01 3.6191e-01 -2.0466e-02 -1.6418e-02 -2.1912e+00 1.3965e+02
32460 1.7309e-04 1.2571e-04 3.1323e+00 9.8385e-01 3.6261e-01 1.2188e-02 2.0888e-01 -2.1859e+00 1.3980e+02
32507 1.6697e-04 1.2079e-04 3.1324e+00 9.8243e-01 3.6236e-01 -2.1242e-02 2.9942e-02 -2.1793e+00 1.3995e+02
32554 1.6746e-04 1.2692e-04 3.1360e+00 9.8222e-01 3.6234e-01 2.3256e-02 -1.2944e-01 -2.1906e+00 1.4015e+02
32601 1.6716e-04 1.2881e-04 3.1369e+00 9.8335e-01 3.6266e-01 -1.4236e-02 -2.2233e-01 -2.1877e+00 1.4031e+02
32649 1.6181e-04 1.2871e-04 3.1349e+00 9.8105e-01 3.6211e-01 8.6899e-03 -3.5551e-02 -2.1635e+00 1.4047e+02
32696 1.5462e-04 1.2083e-04 3.1330e+00 9.8199e-01 3.6259e-01 -1.3563e-02 1.7082e-01 -2.1929e+00 1.4062e+02
32744 1.5443e-04 1.2203e-04 3.1303e+00 9.8213e-01 3.6213e-01 -1.2881e-02 3.0882e-01 -2.1895e+00 1.4078e+02
32791 1.7048e-04 1.3256e-04 3.1298e+00 9.8354e-01 3.6242e-01 -1.1518e-02 7.1158e-02 -2.1808e+00 1.4093e+02
32839 1.6238e-04 1.2616e-04 3.1257e+00 9.8563e-01 3.6211e-01 1.4548e-02 -1.3903e-01 -2.1571e+00 1.4108e+02
32886 1.5859e-04 1.2891e-04 3.1285e+00 9.8490e-01 3.6188e-01 -1.8325e-03 1.1198e-01 -2.2068e+00 1.4124e+02
32934 1.5102e-04 1.2072e-04 3.1273e+00 9.8512e-01 3.6174e-01 -1.2858e-02 -3.0933e-02 -2.1760e+00 1.4140e+02
32982 1.6036e-04 1.2771e-04 3.1254e+00 9.8705e-01 3.6290e-01 3.3635e-02 1.8320e-01 -2.1956e+00 1.4155e+02
33030 1.6824e-04 1.3097e-04 3.1231e+00 9.8689e-01 3.6192e-01 1.5563e-02 -2.4616e-01 -2.1917e+00 1.4170e+02
33078 1.6808e-04 1.2638e-04 3.1228e+00 9.8551e-01 3.6267e-01 2.7743e-02 2.6209e-01 -2.1653e+00 1.4186e+02
33126 1.6759e-04 1.2133e-04 3.1239e+00 9.8422e-01 3.6221e-01 -1.0204e-03 -1.1400e-01 -2.2031e+00 1.4202e+02
33174 1.6188e-04 1.2392e-04 3.1239e+00 9.8433e-01 3.6177e-01 -1.5516e-02 -5.9513e-03 -2.1986e+00 1.4217e+02
33222 1.5609e-04 1.2258e-04 3.1211e+00 9.8425e-01 3.6167e-01 1.7785e-02 -1.3657e-02 -2.1776e+00 1.4233e+02
33270 1.6521e-04 1.2766e-04 3.1220e+00 9.8583e-01 3.6247e-01 -3.0344e-02 -4.5669e-02 -2.1726e+00 1.4248e+02
33319 1.4516e-04 1.1341e-04 3.1222e+00 9.8543e-01 3.6357e-01 2.2097e-03 3.3484e-01 -2.1886e+00 1.4264e+02
33367 1.6113e-04 1.2148e-04 3.1227e+00 9.8447e-01 3.6159e-01 -8.7369e-03 1.5700e-01 -2.1822e+00 1.4279e+02
33416 1.6182e-04 1.2500e-04 3.1227e+00 9.8557e-01 3.6262e-01 -2.3975e-02 -1.7496e-02 -2.1788e+00 1.4295e+02
33464 1.7618e-04 1.3379e-04 3.1219e+00 9.8477e-01 3.6222e-01 1.8347e-02 -3.0745e-01 -2.1894e+00 1.4311e+02
33513 1.7447e-04 1.3304e-04 3.1206e+00 9.8541e-01 3.6268e-01 -3.8562e-03 1.4514e-01 -2.1918e+00 1.4326e+02
33561 1.7234e-04 1.2387e-04 3.1211e+00 9.8468e-01 3.6312e-01 3.0759e-02 2.5975e-01 -2.1747e+00 1.4342e+02
33610 1.7214e-04 1.2638e-04 3.1226e+00 9.8301e-01 3.6207e-01 -1.6606e-02 -2.8656e-01 -2.1748e+00 1.4357e+02
33659 1.6786e-04 1.2334e-04 3.1235e+00 9.8457e-01 3.6268e-01 -1.9594e-02 8.5428e-02 -2.1852e+00 1.4373e+02
33708 1.6550e-04 1.2183e-04 3.1259e+00 9.8154e-01 3.6180e-01 1.4902e-02 -1.2792e-01 -2.1950e+00 1.4388e+02
33757 1.7583e-04 1.2763e-04 3.1251e+00 9.8349e-01 3.6205e-01 2.7638e-02 -2.1822e-01 -2.1697e+00 1.4404e+02
33806 1.7156e-04 1.2201e-04 3.1270e+00 9.8303e-01 3.6171e-01 -3.0342e-02 -3.5503e-02 -2.1835e+00 1.4420e+02
33855 1.7158e-04 1.2177e-04 3.1286e+00 9.8220e-01 3.6192e-01 -5.8873e-03 -2.1020e-01 -2.1853e+00 1.4435e+02
33904 1.5919e-04 1.1253e-04 3.1295e+00 9.8201e-01 3.6240e-01 -1.8325e-03 1.8799e-01 -2.2108e+00 1.4452e+02
33953 1.6713e-04 1.2399e-04 3.1297e+00 9.8167e-01 3.6230e-01 -1.0427e-02 4.8016e-02 -2.2023e+00 1.4467e+02
34003 1.5902e-04 1.1674e-04 3.1284e+00 9.8410e-01 3.6295e-01 2.1697e-03 2.0713e-01 -2.1837e+00 1.4484e+02
34052 1.6940e-04 1.2575e-04 3.1289e+00 9.8431e-01 3.6292e-01 4.2335e-03 2.8709e-01 -2.1573e+00 1.4500e+02
34101 1.6474e-04 1.1931e-04 3.1247e+00 9.8270e-01 3.6191e-01 -1.1150e-02 1.1969e-01 -2.1975e+00 1.4516e+02
34151 1.7310e-04 1.2797e-04 3.1238e+00 9.8352e-01 3.6232e-01 2.9084e-02 -3.9149e-01 -2.1854e+00 1.4531e+02
34200 1.7077e-04 1.2700e-04 3.1234e+00 9.8362e-01 3.6162e-01 2.2730e-02 -2.7683e-01 -2.1715e+00 1.4547e+02
34250 1.6869e-04 1.2800e-04 3.1240e+00 9.8090e-01 3.6135e-01 4.2423e-02 -2.3009e-01 -2.1888e+00 1.4563e+02
34300 1.6141e-04 1.2482e-04 3.1238e+00 9.8148e-01 3.6153e-01 -7.7551e-03 9.4782e-02 -2.1672e+00 1.4580e+02
34350 1.5611e-04 1.2005e-04 3.1221e+00 9.8364e-01 3.6318e-01 -2.7473e-02 3.5195e-02 -2.1759e+00 1.4595e+02
34400 1.6664e-04 1.2260e-04 3.1236e+00 9.8096e-01 3.6185e-01 1.8034e-02 -1.4457e-01 -2.1693e+00 1.4611e+02
34449 1.5755e-04 1.1586e-04 3.1226e+00 9.8345e-01 3.6246e-01 3.0951e-02 -2.3794e-01 -2.1910e+00 1.4627e+02
34500 1.6196e-04 1.1991e-04 3.1208e+00 9.8243e-01 3.6205e-01 -4.0689e-02 9.4388e-02 -2.1813e+00 1.4643e+02
34550 1.5944e-04 1.2019e-04 3.1208e+00 9.8323e-01 3.6220e-01 8.4976e-03 -2.2161e-01 -2.1899e+00 1.4659e+02
34600 1.5893e-04 1.1537e-04 3.1195e+00 9.8053e-01 3.6200e-01 -1.3076e-02 2.3288e-01 -2.1628e+00 1.4676e+02
34650 1.7479e-04 1.2088e-04 3.1149e+00 9.8332e-01 3.6206e-01 4.7320e-02 -4.4240e-02 -2.1710e+00 1.4692e+02
34700 1.7186e-04 1.2428e-04 3.1138e+00 9.8382e-01 3.6221e-01 -3.2447e-03 1.4798e-01 -2.1818e+00 1.4708e+02
34751 1.7644e-04 1.2691e-04 3.1149e+00 9.8254e-01 3.6228e-01 3.3267e-02 -8.7697e-02 -2.1973e+00 1.4724e+02
34801 1.7873e-04 1.2569e-04 3.1127e+00 9.8094e-01 3.6169e-01 -7.0807e-03 -1.8626e-01 -2.1864e+00 1.4740e+02
34852 1.7032e-04 1.2349e-04 3.1118e+00 9.7874e-01 3.6143e-01 -4.2343e-02 -1.1134e-01 -2.1958e+00 1.4756e+02
34902 1.6094e-04 1.1823e-04 3.1129e+00 9.8102e-01 3.6212e-01 2.8772e-02 -6.7869e-03 -2.2046e+00 1.4772e+02
34953 1.6230e-04 1.1567e-04 3.1138e+00 9.7918e-01 3.6158e-01 -3.5570e-02 -1.3318e-01 -2.1939e+00 1.4788e+02
35004 1.5008e-04 1.0943e-04 3.1134e+00 9.8011e-01 3.6246e-01 3.3341e-02 3.8641e-01 -2.1804e+00 1.4805e+02
35055 1.6280e-04 1.1161e-04 3.1131e+00 9.7968e-01 3.6219e-01 -1.1906e-02 -1.2149e-01 -2.1998e+00 1.4821e+02
35106 1.7145e-04 1.1599e-04 3.1153e+00 9.7772e-01 3.6222e-01 -1.6451e-02 -4.3011e-02 -2.1811e+00 1.4838e+02
35156 1.8318e-04 1.2759e-04 3.1198e+00 9.7534e-01 3.6197e-01 -7.8127e-04 1.5507e-01 -2.1945e+00 1.4855e+02
35208 1.8375e-04 1.2921e-04 3.1191e+00 9.7478e-01 3.6153e-01 5.0236e-03 7.2634e-02 -2.1820e+00 1.4872e+02
35259 1.7788e-04 1.2179e-04 3.1195e+00 9.7719e-01 3.6275e-01 2.4451e-02 -2.2787e-01 -2.1644e+00 1.4889e+02
35310 1.7678e-04 1.2277e-04 3.1207e+00 9.7476e-01 3.6209e-01 3.6617e-03 -3.1502e-01 -2.1977e+00 1.4905e+02
35361 1.8362e-04 1.2821e-04 3.1198e+00 9.7458e-01 3.6199e-01 1.1245e-02 1.5570e-01 -2.1781e+00 1.4921e+02
35412 1.6672e-04 1.2244e-04 3.1215e+00 9.7464e-01 3.6190e-01 7.2553e-03 1.4185e-01 -2.1936e+00 1.4938e+02
35464 1.7831e-04 1.2594e-04 3.1222e+00 9.7467e-01 3.6273e-01 4.9283e-03 1.4383e-01 -2.1826e+00 1.4954e+02
35515 1.8577e-04 1.2851e-04 3.1208e+00 9.7484e-01 3.6238e-01 1.6706e-02 -2.6008e-02 -2.2062e+00 1.4971e+02
35567 1.7705e-04 1.2747e-04 3.1201e+00 9.7593e-01 3.6214e-01 2.4631e-02 -1.6639e-03 -2.1841e+00 1.4988e+02
35619 1.7259e-04 1.1843e-04 3.1172e+00 9.7798e-01 3.6242e-01 1.3024e-02 4.0647e-02 -2.1914e+00 1.5004e+02
35670 1.8167e-04 1.2733e-04 3.1195e+00 9.7439e-01 3.6260e-01 1.2036e-02 -4.8116e-02 -2.1843e+00 1.5021e+02
35722 1.7866e-04 1.1895e-04 3.1232e+00 9.7277e-01 3.6232e-01 1.3052e-02 1.3514e-01 -2.2155e+00 1.5038e+02
35774 1.5833e-04 1.0982e-04 3.1236e+00 9.7196e-01 3.6240e-01 1.6970e-02 3.5644e-01 -2.1959e+00 1.5055e+02
35826 1.6510e-04 1.1553e-04 3.1231e+00 9.7354e-01 3.6265e-01 -1.3501e-02 2.0503e-01 -2.1735e+00 1.5071e+02
35878 1.7572e-04 1.2382e-04 3.1248e+00 9.7198e-01 3.6152e-01 -5.4301e-03 -2.6986e-01 -2.1850e+00 1.5087e+02
35930 1.6341e-04 1.1581e-04 3.1278e+00 9.7280e-01 3.6243e-01 -8.5654e-03 6.9420e-03 -2.1883e+00 1.5104e+02
35982 1.5523e-04 1.1144e-04 3.1311e+00 9.6829e-01 3.6170e-01 1.3518e-03 -7.2888e-02 -2.2052e+00 1.5121e+02
36035 1.6185e-04 1.1505e-04 3.1307e+00 9.6920e-01 3.6253e-01 -4.3481e-02 -1.8268e-02 -2.1772e+00 1.5138e+02
36087 1.7633e-04 1.2084e-04 3.1307e+00 9.6895e-01 3.6158e-01 -3.8466e-03 7.3975e-02 -2.1924e+00 1.5155e+02
36139 1.6773e-04 1.1850e-04 3.1290e+00 9.6847e-01 3.6118e-01 1.0410e-02 -1.6870e-01 -2.1913e+00 1.5172e+02
36192 1.7480e-04 1.1992e-04 3.1302e+00 9.6962e-01 3.6270e-01 -2.5226e-02 1.7392e-01 -2.2020e+00 1.5188e+02
36244 1.6650e-04 1.2129e-04 3.1302e+00 9.7034e-01 3.6244e-01 1.0455e-02 2.4280e-01 -2.1825e+00 1.5205e+02
36297 1.7384e-04 1.2858e-04 3.1326e+00 9.6863e-01 3.6171e-01 -1.1854e-02 1.9107e-01 -2.1828e+00 1.5222e+02
36350 1.6280e-04 1.1509e-04 3.1307e+00 9.7094e-01 3.6291e-01 3.0180e-02 2.6862e-01 -2.1868e+00 1.5238e+02
36402 1.8022e-04 1.2755e-04 3.1299e+00 9.7154e-01 3.6270e-01 -7.6058e-03 3.3433e-01 -2.1805e+00 1.5255e+02
36455 1.7026e-04 1.2431e-04 3.1295e+00 9.7161e-01 3.6223e-01 -1.4124e-02 1.8897e-01 -2.1833e+00 1.5273e+02
36508 1.7402e-04 1.2624e-04 3.1299e+00 9.7191e-01 3.6215e-01 3.0725e-02 -1.3596e-01 -2.1810e+00 1.5289e+02
36561 1.5748e-04 1.1849e-04 3.1303e+00 9.7140e-01 3.6242e-01 4.0121e-03 3.4022e-02 -2.1805e+00 1.5306e+02
36614 1.7364e-04 1.2432e-04 3.1298e+00 9.7175e-01 3.6244e-01 -8.1239e-03 3.4647e-01 -2.1992e+00 1.5323e+02
36667 1.6743e-04 1.2315e-04 3.1309e+00 9.7141e-01 3.6210e-01 8.1134e-04 4.2912e-02 -2.2031e+00 1.5340e+02
36721 1.6344e-04 1.2048e-04 3.1276e+00 9.7270e-01 3.6188e-01 3.4589e-02 1.9997e-01 -2.1727e+00 1.5357e+02
36774 1.6603e-04 1.2142e-04 3.1265e+00 9.7320e-01 3.6275e-01 -2.8730e-02 3.9357e-02 -2.1828e+00 1.5374e+02
36827 1.7440e-04 1.2815e-04 3.1284e+00 9.7260e-01 3.6191e-01 7.0765e-03 1.3191e-01 -2.1635e+00 1.5391e+02
36881 1.8859e-04 1.3460e-04 3.1306e+00 9.7347e-01 3.6235e-01 -5.3760e-03 2.1604e-01 -2.1739e+00 1.5409e+02
36934 1.8370e-04 1.3666e-04 3.1332e+00 9.7284e-01 3.6229e-01 1.3932e-02 1.0874e-01 -2.1845e+00 1.5425e+02
36988 1.8058e-04 1.3205e-04 3.1355e+00 9.7305e-01 3.6267e-01 -5.3130e-02 -1.6174e-01 -2.1970e+00 1.5442e+02
37042 1.8735e-04 1.2878e-04 3.1366e+00 9.7095e-01 3.6182e-01 -1.3176e-02 4.9606e-02 -2.1768e+00 1.5460e+02
37096 1.8966e-04 1.2444e-04 3.1389e+00 9.7183e-01 3.6241e-01 -8.7234e-03 1.7510e-01 -2.1721e+00 1.5477e+02
37149 1.9195e-04 1.2923e-04 3.1362e+00 9.7289e-01 3.6183e-01 -8.4662e-04 -4.4267e-02 -2.1857e+00 1.5494e+02
37203 1.9311e-04 1.2772e-04 3.1360e+00 9.7373e-01 3.6266e-01 -2.0578e-02 4.3460e-02 -2.1972e+00 1.5512e+02
37257 1.8417e-04 1.2451e-04 3.1361e+00 9.7279e-01 3.6149e-01 -7.5687e-03 -1.8153e-01 -2.1942e+00 1.5530e+02
37312 1.8625e-04 1.2885e-04 3.1325e+00 9.7349e-01 3.6143e-01 1.1383e-02 -3.0221e-01 -2.1553e+00 1.5547e+02
37366 1.8731e-04 1.3131e-04 3.1315e+00 9.7479e-01 3.6276e-01 1.4797e-02 1.5232e-01 -2.2070e+00 1.5564e+02
37420 1.7655e-04 1.3194e-04 3.1316e+00 9.7608e-01 3.6252e-01 1.9708e-02 -1.1927e-01 -2.2061e+00 1.5582e+02
