t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
453453 2.0813e-04 1.5141e-04 4.2961e+00 5.1405e-01 4.1609e-01 -7.9815e-02 -4.3833e-01 -9.7758e+00 2.7030e+03
454345 1.9382e-04 1.6117e-04 4.3105e+00 5.1341e-01 4.1661e-01 6.3557e-02 1.3801e-01 -9.8265e+00 2.7083e+03
455238 1.9958e-04 1.5577e-04 4.2934e+00 5.1681e-01 4.1682e-01 -4.7921e-02 5.1067e-01 -9.7588e+00 2.7137e+03
456133 2.0144e-04 1.5873e-04 4.2984e+00 5.1208e-01 4.1444e-01 3.4890e-02 -6.5549e-01 -9.7534e+00 2.7190e+03
457030 2.2692e-04 1.7262e-04 4.2852e+00 5.1671e-01 4.1614e-01 2.7155e-02 7.6629e-01 -9.7410e+00 2.7244e+03
457929 2.2370e-04 1.5577e-04 4.2739e+00 5.2040e-01 4.1649e-01 2.4712e-03 -1.7702e-01 -9.6726e+00 2.7297e+03
458830 1.9335e-04 1.4718e-04 4.2818e+00 5.1899e-01 4.1584e-01 8.6437e-02 -5.2837e-01 -9.7452e+00 2.7351e+03
459732 2.2463e-04 1.5713e-04 4.2768e+00 5.1734e-01 4.1705e-01 6.7693e-03 7.6998e-01 -9.6798e+00 2.7405e+03
460636 2.1380e-04 1.6213e-04 4.2744e+00 5.1782e-01 4.1590e-01 -1.1444e-02 2.9169e-01 -9.8061e+00 2.7459e+03
461542 2.2133e-04 1.7284e-04 4.2607e+00 5.1864e-01 4.1530e-01 5.5713e-02 -7.4218e-01 -9.8622e+00 2.7513e+03
462449 1.7709e-04 1.4743e-04 4.2671e+00 5.1887e-01 4.1490e-01 5.2029e-02 -1.0871e+00 -9.8581e+00 2.7568e+03
463359 2.2240e-04 1.6651e-04 4.2686e+00 5.2012e-01 4.1761e-01 -2.3952e-02 1.2148e+00 -9.9006e+00 2.7622e+03
464270 2.1418e-04 1.6321e-04 4.2657e+00 5.2095e-01 4.1644e-01 -2.8270e-02 1.2570e-01 -9.8062e+00 2.7676e+03
465183 1.9375e-04 1.5117e-04 4.2607e+00 5.2043e-01 4.1590e-01 3.5083e-02 -2.0965e-01 -9.7371e+00 2.7731e+03
466097 2.1551e-04 1.5102e-04 4.2733e+00 5.1860e-01 4.1613e-01 1.4759e-02 4.2056e-01 -9.7693e+00 2.7785e+03
467014 2.0819e-04 1.6165e-04 4.2742e+00 5.2342e-01 4.1558e-01 2.3510e-02 -9.0140e-01 -9.7382e+00 2.7840e+03
467932 2.2262e-04 1.7218e-04 4.2440e+00 5.2476e-01 4.1612e-01 5.5806e-03 -4.3055e-01 -9.7595e+00 2.7895e+03
468853 2.0859e-04 1.4684e-04 4.2299e+00 5.2822e-01 4.1662e-01 7.5605e-02 4.3485e-01 -9.7520e+00 2.7950e+03
469775 1.8492e-04 1.4738e-04 4.2154e+00 5.2661e-01 4.1603e-01 3.7724e-02 9.2067e-01 -9.7459e+00 2.8005e+03
470698 1.7747e-04 1.4001e-04 4.2091e+00 5.3167e-01 4.1631e-01 -2.2252e-03 -5.4542e-01 -9.9120e+00 2.8060e+03
471624 2.0251e-04 1.5049e-04 4.2090e+00 5.3119e-01 4.1590e-01 4.3713e-02 -7.8229e-01 -9.8093e+00 2.8116e+03
472551 1.8447e-04 1.5040e-04 4.2553e+00 5.2318e-01 4.1578e-01 5.7191e-03 3.7672e-01 -9.7240e+00 2.8171e+03
473481 1.9097e-04 1.4432e-04 4.2467e+00 5.2311e-01 4.1520e-01 -7.8024e-02 -5.3506e-01 -9.7557e+00 2.8227e+03
474412 2.3064e-04 1.7302e-04 4.2686e+00 5.2261e-01 4.1634e-01 3.0023e-03 -5.5916e-01 -9.7544e+00 2.8282e+03
475345 2.2802e-04 1.6477e-04 4.2733e+00 5.2203e-01 4.1607e-01 -2.1665e-02 -6.6481e-01 -9.7161e+00 2.8338e+03
476279 1.9675e-04 1.4834e-04 4.2688e+00 5.1927e-01 4.1661e-01 1.9501e-02 4.0869e-01 -9.7059e+00 2.8394e+03
477216 2.0597e-04 1.5556e-04 4.2686e+00 5.2388e-01 4.1636e-01 -5.1880e-02 -3.5574e-02 -9.8344e+00 2.8450e+03
478154 2.1045e-04 1.5940e-04 4.2484e+00 5.2875e-01 4.1616e-01 -7.1525e-02 -1.2928e+00 -9.7706e+00 2.8506e+03
479095 1.9248e-04 1.4967e-04 4.2695e+00 5.2368e-01 4.1607e-01 2.3138e-02 2.0651e-01 -9.8220e+00 2.8562e+03
480037 2.0357e-04 1.6113e-04 4.2490e+00 5.2693e-01 4.1587e-01 -5.2795e-03 -7.8231e-01 -9.8610e+00 2.8618e+03
480981 2.0840e-04 1.6079e-04 4.2517e+00 5.2490e-01 4.1584e-01 -4.5727e-02 1.0057e-01 -9.8053e+00 2.8675e+03
481926 2.2126e-04 1.7621e-04 4.2593e+00 5.2330e-01 4.1713e-01 3.2851e-02 7.2321e-01 -9.6327e+00 2.8731e+03
482874 2.1341e-04 1.5000e-04 4.2529e+00 5.2562e-01 4.1490e-01 -3.3998e-02 -4.8175e-01 -9.7816e+00 2.8788e+03
483824 2.2398e-04 1.6182e-04 4.2535e+00 5.2323e-01 4.1653e-01 1.4244e-02 6.4100e-01 -9.7421e+00 2.8844e+03
484775 1.9880e-04 1.6182e-04 4.2783e+00 5.1985e-01 4.1512e-01 -3.2163e-02 -4.0588e-01 -9.6317e+00 2.8901e+03
485728 1.8816e-04 1.5227e-04 4.2897e+00 5.1903e-01 4.1675e-01 -1.6013e-02 4.2393e-01 -9.7686e+00 2.8958e+03
486683 1.7284e-04 1.5552e-04 4.2939e+00 5.1988e-01 4.1439e-01 -3.5316e-02 -1.0919e+00 -9.7582e+00 2.9014e+03
487641 2.0057e-04 1.6602e-04 4.2804e+00 5.1830e-01 4.1558e-01 6.9995e-02 1.5006e-01 -9.7053e+00 2.9071e+03
488599 2.0894e-04 1.5972e-04 4.2671e+00 5.2221e-01 4.1592e-01 -1.0364e-02 3.2940e-01 -9.8122e+00 2.9129e+03
489560 1.9504e-04 1.5304e-04 4.2770e+00 5.2391e-01 4.1573e-01 -3.8375e-02 -3.9152e-01 -9.6987e+00 2.9186e+03
490523 1.9653e-04 1.6219e-04 4.2710e+00 5.2343e-01 4.1515e-01 -1.3479e-02 -2.8947e-01 -9.5801e+00 2.9243e+03
491488 2.0013e-04 1.5454e-04 4.2809e+00 5.2568e-01 4.1787e-01 -6.6059e-02 9.6743e-01 -9.8865e+00 2.9301e+03
492454 2.2266e-04 1.7203e-04 4.2678e+00 5.2166e-01 4.1404e-01 4.9209e-02 -5.3970e-01 -9.8633e+00 2.9359e+03
493422 2.0573e-04 1.6750e-04 4.2551e+00 5.2265e-01 4.1548e-01 1.2522e-02 3.5025e-01 -9.8312e+00 2.9417e+03
494393 2.2500e-04 1.6364e-04 4.2383e+00 5.2284e-01 4.1548e-01 -1.5194e-02 -7.7418e-01 -9.6488e+00 2.9475e+03
495365 2.0433e-04 1.5148e-04 4.2490e+00 5.2618e-01 4.1645e-01 -4.9166e-02 3.0097e-01 -9.7860e+00 2.9533e+03
496339 2.0725e-04 1.5984e-04 4.2270e+00 5.2706e-01 4.1566e-01 2.7767e-02 -1.2376e+00 -9.8072e+00 2.9591e+03
497315 2.2013e-04 1.6507e-04 4.2392e+00 5.2886e-01 4.1666e-01 -2.1415e-02 7.5662e-01 -9.8893e+00 2.9650e+03
498293 2.0290e-04 1.5345e-04 4.2425e+00 5.2895e-01 4.1518e-01 6.7466e-03 -8.6045e-01 -9.7180e+00 2.9708e+03
499273 2.3854e-04 1.5970e-04 4.2341e+00 5.3243e-01 4.1645e-01 5.8870e-02 6.9527e-01 -9.7183e+00 2.9767e+03
500255 1.9645e-04 1.5191e-04 4.2377e+00 5.3630e-01 4.1740e-01 -4.2859e-02 -2.0213e-01 -9.9068e+00 2.9825e+03
501238 2.1014e-04 1.6025e-04 4.2220e+00 5.3224e-01 4.1470e-01 3.0769e-02 -1.0009e-01 -9.7679e+00 2.9884e+03
502224 1.9870e-04 1.5899e-04 4.2221e+00 5.3380e-01 4.1772e-01 -7.7896e-02 1.2290e+00 -9.7910e+00 2.9943e+03
503212 1.9088e-04 1.4342e-04 4.2315e+00 5.3341e-01 4.1561e-01 -5.7543e-02 -2.8650e-01 -9.7939e+00 3.0002e+03
504201 2.3521e-04 1.6912e-04 4.2046e+00 5.3918e-01 4.1659e-01 -2.3677e-02 2.0474e-01 -9.7062e+00 3.0061e+03
505193 2.1255e-04 1.5455e-04 4.2355e+00 5.3774e-01 4.1669e-01 2.8237e-02 -2.8143e-01 -9.8197e+00 3.0120e+03
506186 2.0365e-04 1.5350e-04 4.2447e+00 5.3322e-01 4.1579e-01 1.7149e-02 -6.5079e-01 -9.8397e+00 3.0179e+03
507181 2.3271e-04 1.7207e-04 4.2462e+00 5.3638e-01 4.1586e-01 -5.4293e-02 -6.5480e-01 -9.8263e+00 3.0238e+03
508179 2.1591e-04 1.7336e-04 4.2896e+00 5.3075e-01 4.1710e-01 -6.5714e-04 -9.8227e-01 -9.7528e+00 3.0298e+03
509178 1.7948e-04 1.4476e-04 4.2657e+00 5.3274e-01 4.1708e-01 4.8580e-03 1.0331e+00 -9.7446e+00 3.0357e+03
510179 2.0737e-04 1.5989e-04 4.2778e+00 5.3195e-01 4.1598e-01 -1.9338e-02 -2.1817e-01 -9.8288e+00 3.0417e+03
511182 2.2155e-04 1.7019e-04 4.2788e+00 5.3012e-01 4.1579e-01 -1.6989e-02 -2.8720e-01 -9.8791e+00 3.0476e+03
512188 2.0527e-04 1.4888e-04 4.2807e+00 5.2818e-01 4.1546e-01 2.6016e-02 -7.4362e-02 -9.6737e+00 3.0536e+03
513195 1.9309e-04 1.5094e-04 4.2516e+00 5.3345e-01 4.1495e-01 1.4833e-02 -5.5199e-01 -9.8386e+00 3.0596e+03
514204 2.1444e-04 1.5889e-04 4.2517e+00 5.3273e-01 4.1672e-01 6.7182e-02 9.0000e-01 -9.8336e+00 3.0656e+03
515215 2.1053e-04 1.6907e-04 4.2598e+00 5.3239e-01 4.1592e-01 5.3805e-03 9.8171e-01 -9.8514e+00 3.0716e+03
516228 2.1984e-04 1.6065e-04 4.2866e+00 5.3046e-01 4.1542e-01 2.5800e-02 -2.4293e-01 -9.8251e+00 3.0776e+03
517243 2.0888e-04 1.5876e-04 4.2569e+00 5.3121e-01 4.1605e-01 1.5532e-02 8.4280e-01 -9.8317e+00 3.0836e+03
518261 2.0931e-04 1.5286e-04 4.2690e+00 5.2948e-01 4.1518e-01 3.6362e-02 -2.5769e-01 -9.6706e+00 3.0897e+03
519280 1.8806e-04 1.5677e-04 4.2877e+00 5.2833e-01 4.1555e-01 4.8520e-02 5.8956e-01 -9.8246e+00 3.0957e+03
520301 2.1527e-04 1.7354e-04 4.2868e+00 5.2795e-01 4.1536e-01 3.1741e-02 2.5933e-01 -9.7909e+00 3.1018e+03
521324 2.0926e-04 1.6282e-04 4.2818e+00 5.2906e-01 4.1860e-01 -1.5073e-02 1.0440e+00 -9.7386e+00 3.1079e+03
522349 2.0644e-04 1.5311e-04 4.2782e+00 5.3006e-01 4.1663e-01 -5.5649e-02 1.8907e-01 -9.7772e+00 3.1139e+03
523376 2.2103e-04 1.7366e-04 4.2996e+00 5.2760e-01 4.1569e-01 -5.9736e-02 1.2895e-01 -9.7798e+00 3.1200e+03
524405 2.2550e-04 1.5860e-04 4.3126e+00 5.2580e-01 4.1691e-01 -8.4780e-02 -3.5893e-01 -9.7765e+00 3.1261e+03
525437 1.9619e-04 1.5340e-04 4.3124e+00 5.2582e-01 4.1571e-01 4.3502e-02 -9.2855e-01 -9.8446e+00 3.1323e+03
526470 2.1463e-04 1.5691e-04 4.3096e+00 5.2545e-01 4.1643e-01 2.2131e-03 5.8834e-01 -9.7770e+00 3.1384e+03
527505 2.1444e-04 1.6930e-04 4.3060e+00 5.2478e-01 4.1627e-01 4.5933e-02 -1.0425e-01 -9.8120e+00 3.1445e+03
528542 2.1484e-04 1.5438e-04 4.2874e+00 5.2504e-01 4.1587e-01 -1.0665e-01 -2.0303e-02 -9.8005e+00 3.1506e+03
529582 2.4187e-04 1.7618e-04 4.2778e+00 5.2858e-01 4.1733e-01 3.1938e-02 2.8767e-01 -9.8225e+00 3.1568e+03
530623 2.1729e-04 1.6490e-04 4.2639e+00 5.2977e-01 4.1623e-01 6.9143e-02 4.2860e-01 -9.8194e+00 3.1630e+03
531667 2.4271e-04 1.7358e-04 4.2596e+00 5.3313e-01 4.1689e-01 -3.7893e-02 -1.0733e-01 -9.8069e+00 3.1692e+03
532712 2.4024e-04 1.7807e-04 4.2616e+00 5.3125e-01 4.1644e-01 -5.6839e-02 -2.9686e-01 -9.8337e+00 3.1754e+03
533760 2.0508e-04 1.5397e-04 4.2307e+00 5.3114e-01 4.1629e-01 -3.4571e-02 2.5408e-01 -9.7537e+00 3.1816e+03
534809 2.3043e-04 1.7021e-04 4.2273e+00 5.3266e-01 4.1531e-01 -6.7203e-02 -9.0826e-01 -9.7065e+00 3.1878e+03
535861 2.0145e-04 1.6314e-04 4.2417e+00 5.3005e-01 4.1531e-01 -2.8471e-02 -2.4512e-02 -9.7915e+00 3.1940e+03
536915 2.2739e-04 1.6557e-04 4.2072e+00 5.3358e-01 4.1605e-01 -2.7872e-02 5.0316e-01 -9.6369e+00 3.2003e+03
537971 2.3405e-04 1.7934e-04 4.2201e+00 5.2777e-01 4.1553e-01 -3.0156e-03 -9.1590e-01 -9.8534e+00 3.2066e+03
539028 2.2231e-04 1.5486e-04 4.2014e+00 5.3229e-01 4.1573e-01 5.1071e-03 2.7547e-01 -9.8752e+00 3.2129e+03
540088 1.9615e-04 1.5370e-04 4.2097e+00 5.3177e-01 4.1666e-01 -1.9532e-02 1.1588e-01 -9.9152e+00 3.2192e+03
541150 2.3959e-04 1.7329e-04 4.2285e+00 5.2973e-01 4.1665e-01 -2.3755e-02 3.9361e-02 -9.8173e+00 3.2255e+03
542215 2.1108e-04 1.5924e-04 4.2178e+00 5.2882e-01 4.1591e-01 -4.1349e-02 1.6460e-01 -9.7811e+00 3.2318e+03
543281 2.5610e-04 1.8206e-04 4.2398e+00 5.2550e-01 4.1626e-01 -1.1646e-01 5.6825e-01 -9.8377e+00 3.2381e+03
544349 2.1350e-04 1.5446e-04 4.2638e+00 5.2369e-01 4.1643e-01 2.9314e-02 7.0504e-01 -9.7401e+00 3.2445e+03
545420 2.2318e-04 1.5735e-04 4.2379e+00 5.2826e-01 4.1631e-01 7.2220e-03 8.3113e-01 -9.7980e+00 3.2509e+03
546492 2.3138e-04 1.5668e-04 4.2452e+00 5.2666e-01 4.1754e-01 1.9003e-02 7.2987e-01 -9.7882e+00 3.2572e+03
547567 2.4101e-04 1.6764e-04 4.2517e+00 5.2314e-01 4.1545e-01 -4.6262e-02 -1.5250e-01 -9.7364e+00 3.2636e+03
548643 2.4032e-04 1.6836e-04 4.2666e+00 5.2044e-01 4.1638e-01 7.5350e-02 -4.7038e-01 -9.9011e+00 3.2700e+03
549722 2.3498e-04 1.6208e-04 4.2508e+00 5.2449e-01 4.1605e-01 4.7468e-02 -2.6499e-01 -9.7474e+00 3.2764e+03
550803 2.3838e-04 1.7308e-04 4.2499e+00 5.2567e-01 4.1624e-01 -3.4392e-02 -5.4683e-01 -9.9222e+00 3.2828e+03
551886 2.2004e-04 1.6864e-04 4.2370e+00 5.2536e-01 4.1624e-01 -6.9593e-03 3.3293e-01 -9.8395e+00 3.2893e+03
552972 2.0970e-04 1.5635e-04 4.2263e+00 5.2659e-01 4.1612e-01 -4.0026e-02 7.7614e-02 -9.6911e+00 3.2958e+03
554059 2.0642e-04 1.5898e-04 4.2229e+00 5.2814e-01 4.1590e-01 8.0345e-02 6.2962e-02 -9.7708e+00 3.3022e+03
555149 2.3429e-04 1.7393e-04 4.2238e+00 5.2646e-01 4.1589e-01 -1.0242e-02 -2.4078e-01 -9.7920e+00 3.3087e+03
556240 2.2136e-04 1.7428e-04 4.1953e+00 5.3242e-01 4.1701e-01 9.8878e-05 3.9176e-01 -9.6120e+00 3.3152e+03
557334 1.9197e-04 1.4953e-04 4.2166e+00 5.3067e-01 4.1611e-01 4.9295e-02 -6.3345e-01 -9.7426e+00 3.3217e+03
558430 1.9107e-04 1.5936e-04 4.1958e+00 5.2972e-01 4.1602e-01 -2.1900e-02 1.7389e-01 -9.7307e+00 3.3282e+03
559528 1.9855e-04 1.6028e-04 4.2135e+00 5.2728e-01 4.1602e-01 2.0605e-02 4.5459e-02 -9.7288e+00 3.3347e+03
560628 2.2331e-04 1.7063e-04 4.1875e+00 5.3298e-01 4.1564e-01 -4.1736e-03 4.7704e-01 -9.7629e+00 3.3413e+03
561731 2.0433e-04 1.6171e-04 4.2237e+00 5.3273e-01 4.1659e-01 2.5005e-02 9.0576e-02 -9.8903e+00 3.3478e+03
562835 1.8678e-04 1.4963e-04 4.2054e+00 5.3048e-01 4.1665e-01 -1.6779e-02 -9.1776e-01 -9.8507e+00 3.3544e+03
563942 2.1232e-04 1.6349e-04 4.2390e+00 5.2607e-01 4.1672e-01 1.4612e-02 3.5782e-01 -9.6115e+00 3.3610e+03
565051 2.0274e-04 1.5366e-04 4.2259e+00 5.2822e-01 4.1681e-01 -1.3033e-02 1.1345e-01 -9.9182e+00 3.3676e+03
566162 1.8226e-04 1.3739e-04 4.2323e+00 5.2874e-01 4.1676e-01 5.9775e-02 8.4348e-02 -9.7885e+00 3.3742e+03
567276 2.2045e-04 1.6171e-04 4.2407e+00 5.2469e-01 4.1669e-01 -8.9240e-02 1.1732e+00 -9.7389e+00 3.3808e+03
568391 2.3449e-04 1.7716e-04 4.2289e+00 5.2593e-01 4.1675e-01 -6.1034e-03 3.3960e-01 -9.7593e+00 3.3874e+03
569509 2.0294e-04 1.6705e-04 4.2568e+00 5.2290e-01 4.1540e-01 1.9343e-02 -6.2933e-01 -9.7329e+00 3.3941e+03
570629 1.9530e-04 1.3966e-04 4.2637e+00 5.2553e-01 4.1784e-01 1.8839e-02 3.1726e-01 -9.8577e+00 3.4007e+03
571751 1.7451e-04 1.4032e-04 4.2627e+00 5.2253e-01 4.1649e-01 -5.9714e-02 -4.0500e-01 -9.8678e+00 3.4074e+03
572875 2.1965e-04 1.5429e-04 4.2903e+00 5.2218e-01 4.1611e-01 -2.7170e-03 6.1035e-01 -9.8174e+00 3.4141e+03
574002 2.3574e-04 1.8068e-04 4.2810e+00 5.2387e-01 4.1565e-01 -1.8990e-02 -3.8012e-01 -9.8557e+00 3.4208e+03
575130 2.2237e-04 1.6291e-04 4.2729e+00 5.2210e-01 4.1669e-01 4.3335e-03 8.8559e-02 -9.8002e+00 3.4275e+03
576261 2.0268e-04 1.5512e-04 4.2275e+00 5.3057e-01 4.1639e-01 4.3477e-02 8.2753e-02 -9.7822e+00 3.4342e+03
577395 2.3965e-04 1.7155e-04 4.2333e+00 5.3102e-01 4.1577e-01 2.6744e-02 -2.2108e-01 -9.8516e+00 3.4409e+03
578530 2.4035e-04 1.6893e-04 4.2561e+00 5.2856e-01 4.1594e-01 -1.4741e-02 -4.4573e-02 -9.8459e+00 3.4476e+03
579668 1.7871e-04 1.4411e-04 4.2358e+00 5.2778e-01 4.1616e-01 -3.0512e-02 1.1872e-02 -9.7745e+00 3.4544e+03
580808 2.2565e-04 1.6330e-04 4.2479e+00 5.3183e-01 4.1631e-01 6.9020e-04 -1.6000e-01 -9.9218e+00 3.4611e+03
581950 2.0710e-04 1.6463e-04 4.2380e+00 5.2767e-01 4.1739e-01 6.0227e-02 6.9083e-02 -9.8651e+00 3.4679e+03
583094 1.8641e-04 1.5204e-04 4.2172e+00 5.3022e-01 4.1622e-01 2.0248e-02 5.0029e-01 -9.7550e+00 3.4747e+03
584241 2.0212e-04 1.5069e-04 4.2174e+00 5.2803e-01 4.1487e-01 -2.6562e-02 -1.1285e+00 -9.8319e+00 3.4815e+03
585390 2.0411e-04 1.5473e-04 4.2109e+00 5.2401e-01 4.1447e-01 3.9511e-02 -6.8308e-01 -9.7603e+00 3.4883e+03
586541 2.1126e-04 1.5080e-04 4.2446e+00 5.2294e-01 4.1651e-01 6.6358e-03 1.0976e-01 -9.6935e+00 3.4951e+03
587694 2.2539e-04 1.6918e-04 4.2298e+00 5.2528e-01 4.1691e-01 -3.0952e-02 3.8871e-02 -9.7563e+00 3.5020e+03
588850 2.3182e-04 1.7459e-04 4.2178e+00 5.2345e-01 4.1529e-01 3.2205e-02 2.0714e-01 -9.7140e+00 3.5088e+03
590008 2.1830e-04 1.5674e-04 4.2296e+00 5.2229e-01 4.1625e-01 5.9205e-02 1.3998e-01 -9.6861e+00 3.5158e+03
591168 2.3582e-04 1.6525e-04 4.2393e+00 5.2144e-01 4.1553e-01 6.7270e-03 8.8903e-02 -9.8241e+00 3.5227e+03
592330 2.0300e-04 1.5353e-04 4.2239e+00 5.2585e-01 4.1714e-01 -3.3344e-02 5.2127e-01 -9.8606e+00 3.5296e+03
593495 1.9081e-04 1.5266e-04 4.2037e+00 5.2420e-01 4.1657e-01 -1.1524e-01 5.1494e-01 -9.7569e+00 3.5365e+03
594662 2.2257e-04 1.6999e-04 4.2198e+00 5.2197e-01 4.1495e-01 -6.0589e-02 -9.7808e-01 -9.7040e+00 3.5434e+03
595832 1.7928e-04 1.4585e-04 4.2375e+00 5.2354e-01 4.1753e-01 1.4586e-02 1.0941e+00 -9.8663e+00 3.5503e+03
597003 1.9253e-04 1.5431e-04 4.2380e+00 5.2165e-01 4.1461e-01 -1.0593e-02 -1.1345e+00 -9.7872e+00 3.5572e+03
598177 2.6328e-04 1.8370e-04 4.2239e+00 5.2447e-01 4.1762e-01 6.1797e-02 9.8586e-01 -9.7935e+00 3.5642e+03
599353 1.8834e-04 1.5691e-04 4.2464e+00 5.2050e-01 4.1572e-01 1.7473e-02 6.7976e-01 -9.7639e+00 3.5711e+03
600532 2.0077e-04 1.5401e-04 4.2498e+00 5.2148e-01 4.1765e-01 -5.5410e-03 9.7300e-01 -9.9165e+00 3.5781e+03
601713 2.0967e-04 1.6682e-04 4.2266e+00 5.2707e-01 4.1666e-01 -2.5948e-02 4.1356e-01 -9.8710e+00 3.5851e+03
602896 2.1194e-04 1.6968e-04 4.2052e+00 5.2583e-01 4.1591e-01 -3.5430e-02 -3.4178e-02 -9.8247e+00 3.5921e+03
604082 1.9311e-04 1.4370e-04 4.1731e+00 5.3264e-01 4.1625e-01 1.8872e-02 -2.2353e-01 -9.8636e+00 3.5991e+03
605270 1.8091e-04 1.4693e-04 4.1722e+00 5.3050e-01 4.1691e-01 6.1728e-02 8.9121e-02 -9.7679e+00 3.6062e+03
606460 1.8096e-04 1.4107e-04 4.1846e+00 5.2868e-01 4.1636e-01 3.9302e-02 -3.0647e-01 -9.8897e+00 3.6132e+03
607652 2.1933e-04 1.4872e-04 4.1790e+00 5.3071e-01 4.1674e-01 -1.8554e-03 -4.2665e-01 -9.8641e+00 3.6203e+03
608847 2.1315e-04 1.5362e-04 4.1925e+00 5.3299e-01 4.1620e-01 -1.5062e-02 8.9979e-01 -9.8285e+00 3.6273e+03
610045 1.9578e-04 1.5024e-04 4.1893e+00 5.3195e-01 4.1624e-01 -1.3296e-02 2.1725e-01 -9.7040e+00 3.6344e+03
611244 1.8219e-04 1.5414e-04 4.2203e+00 5.2887e-01 4.1691e-01 -1.5141e-01 -2.2125e-01 -9.7580e+00 3.6415e+03
612446 1.8353e-04 1.5225e-04 4.1997e+00 5.2736e-01 4.1597e-01 7.5722e-03 4.4315e-01 -9.7784e+00 3.6487e+03
613651 1.9297e-04 1.4609e-04 4.2098e+00 5.2740e-01 4.1577e-01 -3.0010e-03 -1.5538e-01 -9.9148e+00 3.6558e+03
614857 1.9927e-04 1.5312e-04 4.2099e+00 5.2778e-01 4.1631e-01 -1.2528e-02 -3.6326e-01 -9.7862e+00 3.6630e+03
616066 2.1106e-04 1.5007e-04 4.1810e+00 5.2751e-01 4.1598e-01 -2.9497e-02 3.1872e-01 -9.6622e+00 3.6702e+03
617278 2.1857e-04 1.6827e-04 4.2041e+00 5.2752e-01 4.1570e-01 4.8328e-04 1.3941e-01 -9.7679e+00 3.6774e+03
618492 2.1341e-04 1.7204e-04 4.1868e+00 5.2854e-01 4.1612e-01 4.8106e-02 -1.7031e-01 -9.7404e+00 3.6845e+03
619708 2.3041e-04 1.6901e-04 4.1775e+00 5.3049e-01 4.1611e-01 6.1821e-02 4.2715e-01 -9.7970e+00 3.6918e+03
620926 2.0304e-04 1.5868e-04 4.1842e+00 5.2879e-01 4.1680e-01 -6.5995e-02 -9.6209e-01 -9.7751e+00 3.6990e+03
622147 1.9501e-04 1.5040e-04 4.2001e+00 5.2525e-01 4.1499e-01 2.8650e-02 -6.1587e-01 -9.7337e+00 3.7062e+03
623371 1.9121e-04 1.5376e-04 4.1995e+00 5.2691e-01 4.1637e-01 -2.2901e-02 -5.0998e-01 -9.8224e+00 3.7135e+03
624597 1.9148e-04 1.5457e-04 4.2356e+00 5.2595e-01 4.1634e-01 8.2646e-02 -3.4957e-01 -9.8228e+00 3.7208e+03
625825 2.1270e-04 1.5036e-04 4.2508e+00 5.2536e-01 4.1597e-01 3.9842e-02 -3.4449e-01 -9.7848e+00 3.7281e+03
627056 1.9893e-04 1.5148e-04 4.2579e+00 5.1956e-01 4.1648e-01 -5.8328e-02 1.1120e-01 -9.7259e+00 3.7354e+03
628289 2.0389e-04 1.6599e-04 4.2844e+00 5.1528e-01 4.1670e-01 8.4936e-02 6.7791e-01 -9.7747e+00 3.7427e+03
629524 1.8977e-04 1.5959e-04 4.2987e+00 5.1662e-01 4.1763e-01 4.6611e-02 9.7887e-01 -9.8023e+00 3.7501e+03
630762 2.0973e-04 1.6280e-04 4.2994e+00 5.1310e-01 4.1479e-01 1.4521e-02 -4.8814e-03 -9.8292e+00 3.7574e+03
632002 1.8356e-04 1.4343e-04 4.2794e+00 5.1898e-01 4.1633e-01 -4.7749e-03 6.4243e-03 -9.7831e+00 3.7648e+03
633245 1.9494e-04 1.5560e-04 4.2841e+00 5.1735e-01 4.1661e-01 8.1952e-02 4.8388e-01 -9.7311e+00 3.7722e+03
634490 1.8402e-04 1.3440e-04 4.2815e+00 5.1721e-01 4.1656e-01 4.0742e-02 3.7797e-01 -9.7479e+00 3.7796e+03
635738 2.3007e-04 1.6570e-04 4.2693e+00 5.1690e-01 4.1560e-01 2.6990e-02 -1.1717e-01 -9.8065e+00 3.7870e+03
636988 2.0327e-04 1.6058e-04 4.2692e+00 5.2254e-01 4.1656e-01 5.9088e-05 -7.2719e-02 -9.7312e+00 3.7945e+03
638241 1.9685e-04 1.5635e-04 4.2809e+00 5.2084e-01 4.1651e-01 -3.2629e-02 9.5061e-01 -9.8928e+00 3.8019e+03
639496 2.2512e-04 1.6664e-04 4.2702e+00 5.2169e-01 4.1611e-01 -3.1295e-02 8.1495e-01 -9.8392e+00 3.8093e+03
640753 1.8097e-04 1.4514e-04 4.2759e+00 5.2207e-01 4.1547e-01 -7.6960e-02 1.0076e-01 -9.6352e+00 3.8168e+03
642013 2.3481e-04 1.9200e-04 4.2803e+00 5.2182e-01 4.1855e-01 2.6825e-02 1.4693e+00 -9.7672e+00 3.8243e+03
643276 1.8941e-04 1.5010e-04 4.3154e+00 5.1386e-01 4.1682e-01 8.8288e-03 -1.6427e-01 -9.6862e+00 3.8318e+03
644541 2.3834e-04 1.7808e-04 4.3311e+00 5.0955e-01 4.1506e-01 -9.8589e-02 -1.9152e-02 -9.8295e+00 3.8393e+03
645808 2.1787e-04 1.6503e-04 4.3197e+00 5.1361e-01 4.1640e-01 -1.4227e-02 -3.1417e-01 -9.7437e+00 3.8469e+03
