t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
208703 2.2294e-04 1.5513e-04 4.2669e+00 5.1912e-01 4.1530e-01 -6.4196e-02 -6.2606e-01 -9.8475e+00 1.2520e+03
209113 2.3827e-04 1.6268e-04 4.2636e+00 5.2108e-01 4.1690e-01 1.3720e-02 1.0170e+00 -9.8365e+00 1.2545e+03
209524 2.3840e-04 1.7901e-04 4.2833e+00 5.2074e-01 4.1624e-01 -2.5242e-02 -1.9227e+00 -9.7426e+00 1.2569e+03
209936 2.0961e-04 1.5468e-04 4.2856e+00 5.1797e-01 4.1569e-01 3.4699e-02 -1.2183e-01 -9.7544e+00 1.2594e+03
210349 1.9128e-04 1.4203e-04 4.2690e+00 5.2145e-01 4.1667e-01 1.7108e-02 -1.0183e-01 -9.7717e+00 1.2619e+03
210763 2.2337e-04 1.7078e-04 4.2605e+00 5.2225e-01 4.1620e-01 3.2185e-02 -9.3949e-01 -9.7259e+00 1.2643e+03
211177 2.1341e-04 1.6534e-04 4.2553e+00 5.2294e-01 4.1652e-01 4.2101e-02 -3.9280e-01 -9.8325e+00 1.2668e+03
211593 2.1449e-04 1.6710e-04 4.2611e+00 5.2123e-01 4.1604e-01 -2.8230e-02 5.8438e-01 -9.6388e+00 1.2693e+03
212009 2.1709e-04 1.5808e-04 4.2533e+00 5.2279e-01 4.1666e-01 2.9868e-02 3.6523e-01 -9.8985e+00 1.2718e+03
212426 2.1008e-04 1.5644e-04 4.2500e+00 5.2013e-01 4.1618e-01 3.8407e-02 1.5360e-01 -9.7570e+00 1.2743e+03
212843 1.9715e-04 1.5097e-04 4.2493e+00 5.2109e-01 4.1616e-01 9.4874e-03 -2.6199e-01 -9.8149e+00 1.2768e+03
213262 2.0492e-04 1.5959e-04 4.2450e+00 5.2088e-01 4.1567e-01 -2.4852e-02 -6.5391e-02 -9.7928e+00 1.2793e+03
213681 2.1685e-04 1.7387e-04 4.2602e+00 5.1893e-01 4.1525e-01 8.2909e-02 -5.2465e-01 -9.8070e+00 1.2818e+03
214101 1.8026e-04 1.5763e-04 4.2556e+00 5.1795e-01 4.1695e-01 -1.1034e-01 4.3358e-01 -9.6325e+00 1.2843e+03
214522 1.7834e-04 1.5535e-04 4.2779e+00 5.1681e-01 4.1623e-01 3.0791e-02 -4.6200e-01 -9.8381e+00 1.2868e+03
214944 1.9595e-04 1.5140e-04 4.2803e+00 5.1681e-01 4.1714e-01 -5.9459e-02 7.5974e-02 -9.9498e+00 1.2894e+03
215367 2.1263e-04 1.5135e-04 4.2828e+00 5.1788e-01 4.1761e-01 -2.3181e-02 9.0784e-01 -9.8370e+00 1.2919e+03
215790 2.1755e-04 1.6076e-04 4.2872e+00 5.1632e-01 4.1602e-01 -2.6014e-02 2.8868e-01 -9.7884e+00 1.2944e+03
216215 2.2277e-04 1.5829e-04 4.2765e+00 5.1905e-01 4.1561e-01 -1.4557e-02 -8.8037e-01 -9.8794e+00 1.2970e+03
216640 1.9321e-04 1.4514e-04 4.2779e+00 5.1629e-01 4.1754e-01 -7.0764e-03 7.1260e-01 -9.7708e+00 1.2995e+03
217066 1.9949e-04 1.5627e-04 4.2694e+00 5.1555e-01 4.1584e-01 3.0051e-02 -2.0107e-01 -9.9270e+00 1.3021e+03
217493 2.0926e-04 1.6314e-04 4.2976e+00 5.1343e-01 4.1632e-01 -5.0151e-02 2.9811e-01 -9.8096e+00 1.3046e+03
217920 2.0983e-04 1.6805e-04 4.2951e+00 5.1355e-01 4.1557e-01 -7.3657e-03 2.3820e-02 -9.8791e+00 1.3072e+03
218349 2.1922e-04 1.6684e-04 4.3137e+00 5.1029e-01 4.1576e-01 1.4274e-02 1.5152e-01 -9.7779e+00 1.3097e+03
218778 2.0046e-04 1.5670e-04 4.3200e+00 5.1197e-01 4.1619e-01 5.6348e-02 -1.0059e+00 -9.7350e+00 1.3123e+03
219209 1.9583e-04 1.5002e-04 4.3040e+00 5.1434e-01 4.1600e-01 -2.8891e-02 3.7094e-01 -9.6690e+00 1.3149e+03
219640 2.0018e-04 1.5607e-04 4.3212e+00 5.1222e-01 4.1730e-01 5.3400e-02 1.5628e-01 -9.7574e+00 1.3175e+03
220072 1.8773e-04 1.4665e-04 4.3028e+00 5.1506e-01 4.1608e-01 1.3924e-02 7.6231e-02 -9.7318e+00 1.3201e+03
220504 1.9364e-04 1.5159e-04 4.2991e+00 5.1768e-01 4.1593e-01 -3.8988e-03 1.3430e-01 -9.7718e+00 1.3227e+03
220938 1.9758e-04 1.6002e-04 4.2937e+00 5.1564e-01 4.1610e-01 3.1593e-02 4.0760e-01 -9.6984e+00 1.3252e+03
221372 1.9839e-04 1.5096e-04 4.2914e+00 5.1656e-01 4.1605e-01 3.7406e-02 -5.9515e-02 -9.6966e+00 1.3278e+03
221808 2.0712e-04 1.5653e-04 4.2954e+00 5.1717e-01 4.1621e-01 -5.9108e-02 8.5175e-02 -9.7750e+00 1.3305e+03
222244 1.8037e-04 1.4165e-04 4.2969e+00 5.1683e-01 4.1578e-01 8.6944e-02 -6.7784e-01 -9.6893e+00 1.3330e+03
222681 2.0625e-04 1.5580e-04 4.2978e+00 5.1821e-01 4.1638e-01 6.2836e-03 -5.2485e-01 -9.7624e+00 1.3357e+03
223119 2.1277e-04 1.5315e-04 4.3054e+00 5.1763e-01 4.1790e-01 2.0938e-02 1.6824e+00 -9.7107e+00 1.3383e+03
223558 2.0727e-04 1.4897e-04 4.2973e+00 5.1504e-01 4.1657e-01 -5.7965e-02 9.5741e-01 -9.7469e+00 1.3409e+03
223997 2.2013e-04 1.5889e-04 4.3050e+00 5.1622e-01 4.1647e-01 -1.0820e-02 6.1211e-01 -9.7777e+00 1.3435e+03
224438 2.2503e-04 1.6700e-04 4.2966e+00 5.1640e-01 4.1753e-01 -4.0305e-02 8.3491e-01 -9.7418e+00 1.3462e+03
224879 1.7952e-04 1.5284e-04 4.2904e+00 5.1836e-01 4.1545e-01 4.5382e-03 -8.2724e-01 -9.8851e+00 1.3488e+03
225321 2.0417e-04 1.5774e-04 4.2566e+00 5.2294e-01 4.1749e-01 -3.2956e-02 6.2074e-01 -9.8157e+00 1.3515e+03
225764 2.3429e-04 1.6644e-04 4.2525e+00 5.2174e-01 4.1568e-01 6.6473e-02 -3.1269e-01 -9.7317e+00 1.3541e+03
226208 2.1619e-04 1.6352e-04 4.2456e+00 5.2449e-01 4.1530e-01 2.1002e-02 -5.3929e-01 -9.8129e+00 1.3568e+03
226653 2.1726e-04 1.6538e-04 4.2499e+00 5.2263e-01 4.1740e-01 -1.1394e-02 6.0332e-01 -9.8595e+00 1.3594e+03
227099 2.0009e-04 1.6608e-04 4.2530e+00 5.2135e-01 4.1642e-01 -9.8096e-03 3.3212e-01 -9.7938e+00 1.3621e+03
227545 1.7687e-04 1.5218e-04 4.2364e+00 5.2362e-01 4.1728e-01 -3.8705e-03 5.7209e-01 -9.8678e+00 1.3648e+03
227993 1.9197e-04 1.4670e-04 4.2345e+00 5.2171e-01 4.1607e-01 2.6598e-02 -2.0406e-01 -9.7690e+00 1.3675e+03
228441 1.9885e-04 1.5751e-04 4.2232e+00 5.2426e-01 4.1651e-01 -1.9595e-02 1.2000e+00 -9.7100e+00 1.3702e+03
228890 2.3861e-04 1.7520e-04 4.2184e+00 5.2539e-01 4.1739e-01 -2.9537e-02 5.1561e-01 -9.7656e+00 1.3728e+03
229340 2.1209e-04 1.6181e-04 4.2195e+00 5.2429e-01 4.1552e-01 1.9194e-02 -9.0162e-01 -9.7797e+00 1.3755e+03
229791 2.2025e-04 1.4696e-04 4.2113e+00 5.2578e-01 4.1526e-01 4.5987e-02 3.5374e-01 -9.7385e+00 1.3782e+03
230243 2.1889e-04 1.7387e-04 4.2285e+00 5.2492e-01 4.1723e-01 4.5216e-03 3.1040e-01 -9.7200e+00 1.3809e+03
230696 2.1423e-04 1.5954e-04 4.2169e+00 5.2559e-01 4.1575e-01 -7.8488e-03 -3.2898e-01 -9.7222e+00 1.3836e+03
231150 2.2938e-04 1.7158e-04 4.2074e+00 5.2434e-01 4.1596e-01 -4.6999e-02 2.5641e-02 -9.8277e+00 1.3863e+03
231604 2.2612e-04 1.6600e-04 4.2112e+00 5.2471e-01 4.1545e-01 2.8001e-02 -3.0290e-01 -9.8698e+00 1.3891e+03
232060 2.0903e-04 1.5994e-04 4.1884e+00 5.2727e-01 4.1519e-01 -9.0673e-02 -1.7400e-01 -9.7441e+00 1.3918e+03
232516 2.0916e-04 1.6945e-04 4.1826e+00 5.2588e-01 4.1557e-01 -1.0426e-03 -5.6661e-01 -9.7654e+00 1.3945e+03
232973 2.1261e-04 1.6805e-04 4.1949e+00 5.2745e-01 4.1650e-01 2.6450e-02 -3.0463e-01 -9.7902e+00 1.3972e+03
233431 1.8748e-04 1.5187e-04 4.2072e+00 5.2722e-01 4.1588e-01 7.2355e-02 -8.0058e-01 -9.7304e+00 1.4000e+03
233890 1.9662e-04 1.5480e-04 4.2103e+00 5.2309e-01 4.1673e-01 8.9543e-03 -1.1429e-01 -9.6293e+00 1.4027e+03
234350 2.0869e-04 1.5704e-04 4.1946e+00 5.2467e-01 4.1555e-01 6.9719e-03 -5.9792e-01 -9.6499e+00 1.4055e+03
234811 2.0706e-04 1.5830e-04 4.2161e+00 5.2194e-01 4.1611e-01 4.1281e-02 7.8740e-01 -9.8515e+00 1.4082e+03
235273 1.9827e-04 1.5787e-04 4.2171e+00 5.2421e-01 4.1545e-01 9.0573e-03 -8.7748e-01 -9.7881e+00 1.4110e+03
235736 2.0734e-04 1.6560e-04 4.2220e+00 5.2356e-01 4.1612e-01 -3.1183e-02 -1.9971e-01 -9.6745e+00 1.4138e+03
236199 2.1536e-04 1.6511e-04 4.2193e+00 5.2328e-01 4.1509e-01 6.0708e-03 -7.4250e-01 -9.7246e+00 1.4165e+03
236664 1.8889e-04 1.4437e-04 4.2428e+00 5.2043e-01 4.1751e-01 4.3350e-02 4.8138e-01 -9.7301e+00 1.4193e+03
237129 2.2501e-04 1.7310e-04 4.2449e+00 5.2088e-01 4.1601e-01 -2.8956e-02 3.2726e-01 -9.7615e+00 1.4221e+03
237595 2.1211e-04 1.5842e-04 4.2534e+00 5.1666e-01 4.1511e-01 -2.0751e-02 3.3905e-02 -9.7811e+00 1.4249e+03
238062 1.8789e-04 1.5063e-04 4.2495e+00 5.1753e-01 4.1691e-01 5.4288e-03 -4.3605e-01 -9.8730e+00 1.4277e+03
238531 2.0559e-04 1.6405e-04 4.2454e+00 5.1995e-01 4.1748e-01 3.2038e-03 5.4505e-01 -9.7724e+00 1.4305e+03
239000 2.1207e-04 1.5977e-04 4.2444e+00 5.2139e-01 4.1693e-01 -6.0114e-03 5.3618e-01 -9.7884e+00 1.4333e+03
239470 1.8995e-04 1.4932e-04 4.2471e+00 5.2111e-01 4.1686e-01 -4.4361e-03 3.9173e-01 -9.6850e+00 1.4361e+03
239941 1.8160e-04 1.5349e-04 4.2644e+00 5.2031e-01 4.1551e-01 -1.6791e-02 -2.0513e-01 -9.7610e+00 1.4389e+03
240412 2.2420e-04 1.6730e-04 4.2663e+00 5.1940e-01 4.1607e-01 3.7699e-02 -3.3356e-01 -9.7731e+00 1.4417e+03
240885 2.1304e-04 1.5787e-04 4.2681e+00 5.2021e-01 4.1701e-01 4.8949e-02 -2.0793e-01 -9.7144e+00 1.4445e+03
241359 1.9235e-04 1.5205e-04 4.2715e+00 5.2023e-01 4.1611e-01 9.2571e-03 -1.0409e+00 -9.7882e+00 1.4474e+03
241833 2.1000e-04 1.5485e-04 4.2900e+00 5.1697e-01 4.1650e-01 -1.1393e-02 5.7890e-02 -9.8456e+00 1.4502e+03
242309 2.2003e-04 1.6405e-04 4.2995e+00 5.1789e-01 4.1666e-01 -5.8820e-02 -1.0092e-01 -9.7159e+00 1.4530e+03
242785 2.0792e-04 1.6043e-04 4.2976e+00 5.1935e-01 4.1682e-01 9.8879e-02 -1.5858e-01 -9.8388e+00 1.4559e+03
243263 2.2380e-04 1.6582e-04 4.2960e+00 5.1966e-01 4.1708e-01 7.0832e-04 -2.0084e-01 -9.7968e+00 1.4588e+03
243741 1.9493e-04 1.5335e-04 4.3123e+00 5.1197e-01 4.1536e-01 -1.2617e-02 1.6201e-02 -9.7253e+00 1.4616e+03
244221 2.0397e-04 1.5550e-04 4.3185e+00 5.1060e-01 4.1505e-01 2.4635e-02 -6.4394e-01 -9.7439e+00 1.4645e+03
244701 1.7517e-04 1.3822e-04 4.3112e+00 5.1465e-01 4.1681e-01 -4.7685e-02 6.3102e-01 -9.7477e+00 1.4674e+03
245182 2.0276e-04 1.6082e-04 4.3214e+00 5.1309e-01 4.1686e-01 6.6923e-02 3.9302e-01 -9.7577e+00 1.4702e+03
245664 2.0567e-04 1.5677e-04 4.3295e+00 5.1295e-01 4.1595e-01 -9.1673e-02 -1.3718e-01 -9.7604e+00 1.4731e+03
246147 1.9349e-04 1.5429e-04 4.3314e+00 5.1130e-01 4.1645e-01 -2.8079e-03 7.1916e-01 -9.7782e+00 1.4760e+03
246631 1.8930e-04 1.5477e-04 4.3309e+00 5.1179e-01 4.1705e-01 4.8412e-03 1.7651e-01 -9.7956e+00 1.4789e+03
247116 2.0168e-04 1.4706e-04 4.3096e+00 5.1287e-01 4.1675e-01 -1.2940e-02 8.7923e-01 -9.6759e+00 1.4818e+03
247602 2.0139e-04 1.5629e-04 4.3237e+00 5.1206e-01 4.1664e-01 -3.4693e-02 -6.1704e-01 -9.8146e+00 1.4848e+03
248089 1.9740e-04 1.5754e-04 4.3138e+00 5.1408e-01 4.1680e-01 2.5091e-02 1.3388e+00 -9.8651e+00 1.4877e+03
248577 2.0705e-04 1.5352e-04 4.2962e+00 5.1655e-01 4.1638e-01 -2.5019e-02 2.1808e-01 -9.8422e+00 1.4906e+03
249066 2.2015e-04 1.6013e-04 4.2956e+00 5.1726e-01 4.1680e-01 -2.4879e-02 -2.0982e-01 -9.7519e+00 1.4935e+03
249555 2.1260e-04 1.5683e-04 4.2943e+00 5.1821e-01 4.1662e-01 3.0746e-02 -2.3872e-01 -9.7149e+00 1.4965e+03
250046 2.0094e-04 1.4859e-04 4.2784e+00 5.2074e-01 4.1640e-01 -6.1516e-02 2.5370e-01 -9.8414e+00 1.4994e+03
250538 2.2177e-04 1.6084e-04 4.2945e+00 5.1595e-01 4.1582e-01 4.3454e-02 1.7485e-01 -9.7666e+00 1.5023e+03
251031 2.1057e-04 1.5277e-04 4.2960e+00 5.1555e-01 4.1520e-01 7.7586e-02 -8.0749e-01 -9.7409e+00 1.5053e+03
251524 2.1585e-04 1.5575e-04 4.3072e+00 5.1430e-01 4.1548e-01 -1.0039e-01 -6.2647e-01 -9.7766e+00 1.5082e+03
252019 2.0670e-04 1.3967e-04 4.3062e+00 5.1689e-01 4.1718e-01 -3.3687e-02 8.7980e-01 -9.7328e+00 1.5112e+03
252514 2.4351e-04 1.6698e-04 4.2688e+00 5.2163e-01 4.1582e-01 -5.6452e-04 -2.6655e-01 -9.8142e+00 1.5142e+03
253011 2.1437e-04 1.6728e-04 4.2484e+00 5.2288e-01 4.1642e-01 4.2243e-02 1.1180e-01 -9.7758e+00 1.5171e+03
253509 2.0792e-04 1.4536e-04 4.2630e+00 5.1752e-01 4.1533e-01 -2.9228e-02 -4.7311e-01 -9.8871e+00 1.5201e+03
254007 2.2633e-04 1.5441e-04 4.2645e+00 5.2156e-01 4.1674e-01 4.1508e-02 -1.1530e-01 -9.8392e+00 1.5231e+03
254507 2.4121e-04 1.6617e-04 4.2480e+00 5.2230e-01 4.1615e-01 -5.7580e-02 6.5630e-01 -9.8502e+00 1.5261e+03
255007 2.2141e-04 1.5463e-04 4.2462e+00 5.2148e-01 4.1578e-01 1.4660e-02 2.3878e-01 -9.7401e+00 1.5291e+03
255508 2.1535e-04 1.5088e-04 4.2352e+00 5.2306e-01 4.1768e-01 -5.8712e-02 1.0851e+00 -9.7660e+00 1.5321e+03
256011 2.1874e-04 1.6692e-04 4.2471e+00 5.2615e-01 4.1712e-01 -2.4304e-02 -1.3101e-01 -9.7956e+00 1.5351e+03
256514 2.4459e-04 1.7509e-04 4.2458e+00 5.2654e-01 4.1520e-01 -1.7629e-02 -7.3811e-01 -9.7596e+00 1.5381e+03
257019 2.4040e-04 1.7587e-04 4.2289e+00 5.2688e-01 4.1568e-01 -3.9104e-03 3.6202e-01 -9.7194e+00 1.5411e+03
257524 2.0761e-04 1.5427e-04 4.2171e+00 5.2564e-01 4.1580e-01 -8.8240e-02 -3.6455e-01 -9.8867e+00 1.5442e+03
258031 2.1740e-04 1.5015e-04 4.2200e+00 5.2752e-01 4.1612e-01 1.9393e-02 4.7850e-01 -9.7293e+00 1.5472e+03
258538 2.1718e-04 1.5856e-04 4.2305e+00 5.2527e-01 4.1744e-01 2.5267e-02 8.4116e-01 -9.7140e+00 1.5502e+03
259046 1.9425e-04 1.4979e-04 4.2205e+00 5.2829e-01 4.1691e-01 -6.0451e-02 4.2433e-01 -9.6807e+00 1.5533e+03
259556 2.1008e-04 1.5909e-04 4.2222e+00 5.2542e-01 4.1664e-01 -6.5893e-02 5.5356e-01 -9.6895e+00 1.5563e+03
260066 2.1960e-04 1.6410e-04 4.2116e+00 5.2675e-01 4.1505e-01 1.2864e-01 1.8007e-01 -9.8070e+00 1.5594e+03
260578 2.3990e-04 1.7351e-04 4.1850e+00 5.3157e-01 4.1699e-01 2.7398e-02 -8.1193e-01 -9.8127e+00 1.5624e+03
261090 2.3818e-04 1.6864e-04 4.1715e+00 5.3323e-01 4.1661e-01 1.9190e-03 -5.9877e-02 -9.8493e+00 1.5655e+03
261603 2.2409e-04 1.7302e-04 4.1949e+00 5.3064e-01 4.1672e-01 1.3140e-02 4.6387e-01 -9.7245e+00 1.5686e+03
262118 2.4107e-04 1.7851e-04 4.1843e+00 5.3250e-01 4.1565e-01 5.5037e-02 4.2092e-01 -9.7349e+00 1.5716e+03
262633 2.4173e-04 1.7249e-04 4.1924e+00 5.3039e-01 4.1738e-01 -1.2615e-02 6.1364e-01 -9.7980e+00 1.5747e+03
263150 2.0778e-04 1.6345e-04 4.1873e+00 5.2996e-01 4.1651e-01 -7.1357e-02 -5.1735e-01 -9.7796e+00 1.5778e+03
263667 2.2075e-04 1.6343e-04 4.1749e+00 5.3092e-01 4.1602e-01 1.5361e-03 3.7967e-01 -9.8788e+00 1.5809e+03
264186 2.1720e-04 1.6676e-04 4.1956e+00 5.2958e-01 4.1594e-01 -5.3453e-02 -1.0998e-01 -9.8849e+00 1.5840e+03
264705 2.2417e-04 1.7374e-04 4.2008e+00 5.2926e-01 4.1634e-01 4.6662e-02 3.4387e-01 -9.8612e+00 1.5871e+03
265226 2.0682e-04 1.6907e-04 4.1939e+00 5.3032e-01 4.1567e-01 1.6451e-02 3.8806e-01 -9.7470e+00 1.5903e+03
265747 2.1736e-04 1.6566e-04 4.1928e+00 5.3447e-01 4.1763e-01 -2.8998e-02 2.4341e-01 -9.8580e+00 1.5934e+03
266270 2.0824e-04 1.5991e-04 4.1884e+00 5.2846e-01 4.1632e-01 3.1892e-03 2.1783e-01 -9.8307e+00 1.5965e+03
266793 2.0000e-04 1.5106e-04 4.1891e+00 5.3105e-01 4.1583e-01 -3.0847e-02 -3.4845e-01 -9.8464e+00 1.5997e+03
267318 2.1973e-04 1.5850e-04 4.1656e+00 5.3465e-01 4.1579e-01 -7.1894e-02 7.7396e-01 -9.6960e+00 1.6028e+03
267844 2.1380e-04 1.6069e-04 4.1983e+00 5.3133e-01 4.1596e-01 2.6740e-02 3.8664e-02 -9.6916e+00 1.6059e+03
268370 1.9402e-04 1.5502e-04 4.1995e+00 5.3183e-01 4.1391e-01 2.6942e-02 -1.2562e+00 -9.7850e+00 1.6091e+03
268898 2.0452e-04 1.6751e-04 4.1890e+00 5.3301e-01 4.1532e-01 2.8065e-02 -1.2298e+00 -9.8467e+00 1.6123e+03
269427 2.1528e-04 1.5732e-04 4.1748e+00 5.3651e-01 4.1623e-01 3.4109e-02 -4.7171e-01 -9.7353e+00 1.6154e+03
269957 2.4479e-04 1.6405e-04 4.1751e+00 5.3625e-01 4.1601e-01 1.4249e-02 1.6582e-01 -9.7171e+00 1.6186e+03
270488 2.2858e-04 1.6190e-04 4.1666e+00 5.3733e-01 4.1657e-01 5.1666e-02 -5.2186e-01 -9.7692e+00 1.6218e+03
271019 2.2446e-04 1.6093e-04 4.1733e+00 5.3770e-01 4.1563e-01 -2.3688e-02 -1.8132e-01 -9.8380e+00 1.6249e+03
271552 2.3537e-04 1.6836e-04 4.1791e+00 5.3594e-01 4.1670e-01 -1.0575e-02 1.9333e-01 -9.8321e+00 1.6281e+03
272086 2.3581e-04 1.8571e-04 4.1677e+00 5.3530e-01 4.1551e-01 1.6422e-02 1.5507e-01 -9.7852e+00 1.6313e+03
272621 2.5245e-04 1.7626e-04 4.1632e+00 5.3543e-01 4.1521e-01 1.3393e-02 -8.3040e-02 -9.8215e+00 1.6345e+03
273158 2.1757e-04 1.7178e-04 4.1593e+00 5.3849e-01 4.1540e-01 -3.4291e-02 -3.7467e-01 -9.8663e+00 1.6377e+03
273695 2.1395e-04 1.6133e-04 4.1615e+00 5.3831e-01 4.1537e-01 6.9088e-02 -6.2264e-01 -9.7255e+00 1.6410e+03
274233 2.5580e-04 1.7946e-04 4.1722e+00 5.3729e-01 4.1585e-01 -2.7405e-02 3.1746e-01 -9.8750e+00 1.6442e+03
274772 2.2098e-04 1.7232e-04 4.1810e+00 5.3507e-01 4.1688e-01 3.7612e-02 8.9172e-01 -9.8997e+00 1.6474e+03
275312 2.1339e-04 1.5519e-04 4.1798e+00 5.3589e-01 4.1503e-01 -1.0377e-01 -8.0528e-01 -9.7599e+00 1.6507e+03
275854 2.1266e-04 1.6086e-04 4.1713e+00 5.3710e-01 4.1513e-01 8.0134e-02 4.1745e-01 -9.8484e+00 1.6539e+03
276396 2.2455e-04 1.6573e-04 4.1681e+00 5.3562e-01 4.1526e-01 1.1121e-02 3.2722e-01 -9.9817e+00 1.6572e+03
276940 2.1121e-04 1.5419e-04 4.1658e+00 5.3486e-01 4.1639e-01 -4.7999e-02 6.4701e-01 -9.7778e+00 1.6604e+03
277484 1.9679e-04 1.5417e-04 4.1784e+00 5.3432e-01 4.1712e-01 -7.2051e-03 8.9083e-01 -9.7374e+00 1.6637e+03
278030 2.1540e-04 1.6257e-04 4.1672e+00 5.3587e-01 4.1690e-01 -1.5941e-02 1.8821e-01 -9.7727e+00 1.6669e+03
278577 2.2038e-04 1.6483e-04 4.1548e+00 5.3636e-01 4.1597e-01 -7.2205e-03 1.9156e-01 -9.8159e+00 1.6702e+03
279125 2.1862e-04 1.6556e-04 4.1455e+00 5.3651e-01 4.1620e-01 -2.2176e-02 -6.1533e-02 -9.8154e+00 1.6735e+03
279673 2.7048e-04 1.8236e-04 4.1449e+00 5.3530e-01 4.1523e-01 7.2787e-02 -2.9384e-01 -9.7731e+00 1.6768e+03
280223 2.1830e-04 1.5607e-04 4.1358e+00 5.3784e-01 4.1618e-01 2.7488e-02 3.0534e-01 -9.8143e+00 1.6801e+03
280774 2.1300e-04 1.6228e-04 4.1166e+00 5.4344e-01 4.1723e-01 2.4601e-02 2.5534e-01 -9.7835e+00 1.6834e+03
281327 2.0030e-04 1.4601e-04 4.1036e+00 5.4295e-01 4.1619e-01 -6.1727e-02 2.8271e-01 -9.7778e+00 1.6867e+03
281880 2.2085e-04 1.6161e-04 4.1098e+00 5.4046e-01 4.1574e-01 7.0931e-03 3.5293e-02 -9.7084e+00 1.6900e+03
282434 2.1138e-04 1.6194e-04 4.0896e+00 5.4361e-01 4.1705e-01 2.6757e-02 9.5991e-01 -9.9194e+00 1.6933e+03
282990 1.8290e-04 1.4707e-04 4.0942e+00 5.4304e-01 4.1703e-01 -5.9025e-02 -2.3984e-01 -9.7181e+00 1.6966e+03
283546 1.8846e-04 1.5113e-04 4.0851e+00 5.4533e-01 4.1701e-01 4.2821e-02 6.7795e-02 -9.7658e+00 1.7000e+03
284104 2.0140e-04 1.5317e-04 4.0853e+00 5.4401e-01 4.1745e-01 5.5786e-02 4.2515e-01 -9.9150e+00 1.7033e+03
284662 2.0527e-04 1.6872e-04 4.0897e+00 5.4116e-01 4.1605e-01 -7.6997e-03 5.1714e-01 -9.8533e+00 1.7067e+03
285222 2.1273e-04 1.5705e-04 4.0858e+00 5.4123e-01 4.1511e-01 4.0717e-02 -5.1771e-01 -9.8011e+00 1.7100e+03
285783 1.9735e-04 1.5416e-04 4.1102e+00 5.3991e-01 4.1672e-01 -4.9478e-02 9.2878e-01 -9.7959e+00 1.7134e+03
286345 2.1952e-04 1.6896e-04 4.1279e+00 5.3464e-01 4.1594e-01 2.2272e-02 4.3537e-01 -9.8020e+00 1.7167e+03
286908 2.2006e-04 1.5466e-04 4.1260e+00 5.3687e-01 4.1516e-01 1.3002e-03 -1.1304e-01 -9.8151e+00 1.7201e+03
287472 1.9589e-04 1.5502e-04 4.1166e+00 5.4006e-01 4.1540e-01 5.2452e-03 9.6621e-01 -9.6239e+00 1.7235e+03
288037 1.9584e-04 1.6069e-04 4.1222e+00 5.3980e-01 4.1585e-01 -3.4042e-03 6.9215e-01 -9.7839e+00 1.7269e+03
288604 2.2939e-04 1.5792e-04 4.1199e+00 5.4413e-01 4.1777e-01 3.4609e-02 6.1831e-01 -9.7963e+00 1.7303e+03
289171 2.1138e-04 1.6821e-04 4.1140e+00 5.4401e-01 4.1736e-01 2.7160e-02 -5.3481e-01 -9.8681e+00 1.7337e+03
289740 1.9408e-04 1.5068e-04 4.1302e+00 5.4035e-01 4.1633e-01 4.7832e-02 -7.7963e-01 -9.7401e+00 1.7371e+03
290310 1.9518e-04 1.4984e-04 4.1509e+00 5.3935e-01 4.1675e-01 6.0546e-03 4.1179e-01 -9.8394e+00 1.7405e+03
290881 1.8478e-04 1.4534e-04 4.1350e+00 5.4088e-01 4.1609e-01 -4.4136e-02 -1.6960e-02 -9.6933e+00 1.7439e+03
291453 2.0617e-04 1.5737e-04 4.1593e+00 5.3875e-01 4.1688e-01 -2.1586e-03 3.6227e-01 -9.7517e+00 1.7473e+03
292026 1.8745e-04 1.5981e-04 4.1548e+00 5.3541e-01 4.1694e-01 1.8551e-02 9.8364e-01 -9.7515e+00 1.7507e+03
292600 2.1197e-04 1.6945e-04 4.1483e+00 5.3626e-01 4.1649e-01 8.5952e-03 -1.8279e-01 -9.8700e+00 1.7542e+03
293175 2.0484e-04 1.5243e-04 4.1688e+00 5.3215e-01 4.1626e-01 9.3846e-03 6.1174e-03 -9.7674e+00 1.7576e+03
293752 2.0036e-04 1.6509e-04 4.1662e+00 5.3364e-01 4.1605e-01 -2.0917e-02 -6.2289e-01 -9.6998e+00 1.7611e+03
294330 1.9324e-04 1.5116e-04 4.1778e+00 5.3433e-01 4.1681e-01 -1.8120e-03 2.8005e-01 -9.7025e+00 1.7645e+03
294908 2.1161e-04 1.5809e-04 4.1839e+00 5.3500e-01 4.1777e-01 -1.4416e-02 1.3507e+00 -9.7396e+00 1.7680e+03
295488 2.3243e-04 1.7556e-04 4.1827e+00 5.3491e-01 4.1677e-01 -8.1942e-02 -1.5007e-01 -9.8437e+00 1.7715e+03
296069 2.4290e-04 1.6772e-04 4.1769e+00 5.3716e-01 4.1579e-01 -7.0767e-03 -5.3699e-01 -9.7753e+00 1.7749e+03
296652 2.1226e-04 1.4823e-04 4.1967e+00 5.3222e-01 4.1616e-01 4.0390e-02 -1.5038e-01 -9.7283e+00 1.7784e+03
297235 2.1557e-04 1.6429e-04 4.1909e+00 5.3474e-01 4.1616e-01 2.3652e-02 -4.1817e-01 -9.7758e+00 1.7819e+03
